Wavenumber,Intensity
650.4205,0.089268
652.2841,0.088364
654.1478,0.087657
656.0115,0.087553
657.8751,0.089420
659.7388,0.089464
661.6025,0.087059
663.4661,0.086092
665.3298,0.086130
667.1935,0.085757
669.0571,0.083898
670.9208,0.082255
672.7845,0.082088
674.6481,0.081843
676.5118,0.081204
678.3755,0.080851
680.2392,0.081028
682.1028,0.080528
683.9665,0.080815
685.8302,0.080509
687.6938,0.078986
689.5575,0.078055
691.4212,0.077208
693.2848,0.076542
695.1485,0.076835
697.0122,0.077350
698.8758,0.077706
700.7395,0.076896
702.6032,0.075268
704.4669,0.073699
706.3305,0.072768
708.1942,0.071756
710.0579,0.071052
711.9215,0.070450
713.7852,0.069627
715.6489,0.068186
717.5125,0.067341
719.3762,0.067088
721.2399,0.066585
723.1035,0.065535
724.9672,0.064863
726.8309,0.064300
728.6945,0.063844
730.5582,0.063456
732.4219,0.062530
734.2856,0.061675
736.1492,0.062123
738.0129,0.062602
739.8766,0.061963
741.7402,0.061912
743.6039,0.061799
745.4676,0.061473
747.3312,0.061083
749.1949,0.059956
751.0586,0.059020
752.9222,0.058595
754.7859,0.057866
756.6496,0.057613
758.5132,0.057617
760.3769,0.057153
762.2406,0.057097
764.1043,0.057101
765.9679,0.056814
767.8316,0.056781
769.6953,0.056827
771.5589,0.056229
773.4226,0.055706
775.2863,0.055382
777.1499,0.054894
779.0136,0.054375
780.8773,0.054217
782.7409,0.053744
784.6046,0.052872
786.4683,0.052470
788.3320,0.051930
790.1956,0.051535
792.0593,0.051186
793.9230,0.050592
795.7866,0.050610
797.6503,0.050375
799.5140,0.050090
801.3776,0.050142
803.2413,0.050050
805.1050,0.049546
806.9686,0.049198
808.8323,0.049003
810.6960,0.048803
812.5596,0.048436
814.4233,0.048034
816.2870,0.047796
818.1507,0.047898
820.0143,0.047369
821.8780,0.046124
823.7417,0.045310
825.6053,0.044959
827.4690,0.044668
829.3327,0.044331
831.1963,0.043702
833.0600,0.043233
834.9237,0.042726
836.7873,0.042023
838.6510,0.041517
840.5147,0.041416
842.3784,0.041084
844.2420,0.040501
846.1057,0.040382
847.9694,0.040608
849.8330,0.040471
