Wavenumber,Intensity
650.4205,0.041657
652.2841,0.040548
654.1478,0.039566
656.0115,0.040202
657.8751,0.040718
659.7388,0.039856
661.6025,0.039958
663.4661,0.039134
665.3298,0.037160
667.1935,0.036224
669.0571,0.035453
670.9208,0.035838
672.7845,0.037050
674.6481,0.037396
676.5118,0.037159
678.3755,0.036815
680.2392,0.036814
682.1028,0.037064
683.9665,0.036822
685.8302,0.035838
687.6938,0.035386
689.5575,0.035873
691.4212,0.036566
693.2848,0.036538
695.1485,0.035455
697.0122,0.035378
698.8758,0.035732
700.7395,0.035006
702.6032,0.034386
704.4669,0.034026
706.3305,0.033625
708.1942,0.033059
710.0579,0.033151
711.9215,0.033315
713.7852,0.032346
715.6489,0.031542
717.5125,0.031837
719.3762,0.032149
721.2399,0.031633
723.1035,0.030825
724.9672,0.030248
726.8309,0.030520
728.6945,0.030785
730.5582,0.030557
732.4219,0.030511
734.2856,0.030157
736.1492,0.029733
738.0129,0.029771
739.8766,0.029864
741.7402,0.029874
743.6039,0.029794
745.4676,0.029507
747.3312,0.029125
749.1949,0.028678
751.0586,0.028559
752.9222,0.028883
754.7859,0.028956
756.6496,0.028327
758.5132,0.027975
760.3769,0.028358
762.2406,0.028632
764.1043,0.028585
765.9679,0.028551
767.8316,0.028481
769.6953,0.028260
771.5589,0.028113
773.4226,0.028023
775.2863,0.028116
777.1499,0.028232
779.0136,0.027982
780.8773,0.027706
782.7409,0.027544
784.6046,0.027396
786.4683,0.027339
788.3320,0.027344
790.1956,0.027145
792.0593,0.026698
793.9230,0.026738
795.7866,0.026991
797.6503,0.026712
799.5140,0.026409
801.3776,0.026351
803.2413,0.026304
805.1050,0.026436
806.9686,0.026731
808.8323,0.027001
810.6960,0.027323
812.5596,0.027493
814.4233,0.027258
816.2870,0.027091
818.1507,0.027202
820.0143,0.027323
821.8780,0.027229
823.7417,0.026895
825.6053,0.026623
827.4690,0.026651
829.3327,0.026758
831.1963,0.026901
833.0600,0.027001
834.9237,0.026816
836.7873,0.026643
838.6510,0.026931
840.5147,0.027346
842.3784,0.027338
