Wavenumber,Intensity
650.4205,0.129079
652.2841,0.130357
654.1478,0.130814
656.0115,0.128501
657.8751,0.129461
659.7388,0.128668
661.6025,0.129849
663.4661,0.128916
665.3298,0.126384
667.1935,0.126617
669.0571,0.127548
670.9208,0.123890
672.7845,0.122803
674.6481,0.122902
676.5118,0.123094
678.3755,0.120721
680.2392,0.118495
682.1028,0.118492
683.9665,0.118342
685.8302,0.116400
687.6938,0.115457
689.5575,0.115193
691.4212,0.115216
693.2848,0.115319
695.1485,0.115132
697.0122,0.113697
698.8758,0.114032
700.7395,0.113149
702.6032,0.110473
704.4669,0.109387
706.3305,0.109016
708.1942,0.107148
710.0579,0.105013
711.9215,0.103363
713.7852,0.102312
715.6489,0.101833
717.5125,0.101887
719.3762,0.101275
721.2399,0.100414
723.1035,0.099362
724.9672,0.097496
726.8309,0.096059
728.6945,0.095728
730.5582,0.095229
732.4219,0.094418
734.2856,0.093368
736.1492,0.093168
738.0129,0.092919
739.8766,0.092616
741.7402,0.092457
743.6039,0.092154
745.4676,0.091238
747.3312,0.090639
749.1949,0.089968
751.0586,0.088948
752.9222,0.088356
754.7859,0.088181
756.6496,0.087440
758.5132,0.086496
760.3769,0.085621
762.2406,0.085371
764.1043,0.085017
765.9679,0.084572
767.8316,0.084069
769.6953,0.083134
771.5589,0.082547
773.4226,0.082587
775.2863,0.082071
777.1499,0.081436
779.0136,0.081198
780.8773,0.080358
782.7409,0.079355
784.6046,0.078621
786.4683,0.077781
788.3320,0.077269
790.1956,0.076979
792.0593,0.076713
793.9230,0.075708
795.7866,0.075147
797.6503,0.075244
799.5140,0.074933
801.3776,0.074521
803.2413,0.074362
805.1050,0.074496
806.9686,0.074456
808.8323,0.073976
810.6960,0.073516
812.5596,0.073301
814.4233,0.073369
816.2870,0.073369
818.1507,0.072844
820.0143,0.072213
821.8780,0.071620
823.7417,0.071022
825.6053,0.070385
827.4690,0.069732
829.3327,0.069136
831.1963,0.068432
833.0600,0.067963
834.9237,0.067688
836.7873,0.067072
838.6510,0.066137
840.5147,0.065541
842.3784,0.065143
844.2420,0.065004
846.1057,0.064849
847.9694,0.064659
849.8330,0.064292
851.6967,0.064104
