Wavenumber,Intensity
650.4205,0.085883
652.2841,0.084889
654.1478,0.082646
656.0115,0.080894
657.8751,0.081733
659.7388,0.080841
661.6025,0.078430
663.4661,0.077130
665.3298,0.076129
667.1935,0.077413
669.0571,0.080240
670.9208,0.076126
672.7845,0.074908
674.6481,0.076174
676.5118,0.075805
678.3755,0.075416
680.2392,0.075611
682.1028,0.073052
683.9665,0.071731
685.8302,0.071965
687.6938,0.071075
689.5575,0.070440
691.4212,0.069671
693.2848,0.069433
695.1485,0.069708
697.0122,0.068744
698.8758,0.068766
700.7395,0.068821
702.6032,0.068263
704.4669,0.068136
706.3305,0.067397
708.1942,0.065888
710.0579,0.064253
711.9215,0.062977
713.7852,0.062263
715.6489,0.061676
717.5125,0.061398
719.3762,0.061173
721.2399,0.060543
723.1035,0.059386
724.9672,0.058707
726.8309,0.058281
728.6945,0.057887
730.5582,0.057682
732.4219,0.057445
734.2856,0.056723
736.1492,0.055927
738.0129,0.055679
739.8766,0.055975
741.7402,0.055763
743.6039,0.054984
745.4676,0.054853
747.3312,0.054753
749.1949,0.054183
751.0586,0.053630
752.9222,0.053221
754.7859,0.052328
756.6496,0.051233
758.5132,0.051041
760.3769,0.051304
762.2406,0.051282
764.1043,0.050811
765.9679,0.050566
767.8316,0.050538
769.6953,0.049982
771.5589,0.049128
773.4226,0.048970
775.2863,0.049057
777.1499,0.048317
779.0136,0.047796
780.8773,0.047753
782.7409,0.047419
784.6046,0.047102
786.4683,0.046740
788.3320,0.046026
790.1956,0.045294
792.0593,0.044839
793.9230,0.044444
795.7866,0.044135
797.6503,0.043954
799.5140,0.043939
801.3776,0.043759
803.2413,0.043320
805.1050,0.043041
806.9686,0.042839
808.8323,0.042639
810.6960,0.042260
812.5596,0.041840
814.4233,0.041534
816.2870,0.041050
818.1507,0.040479
820.0143,0.040018
821.8780,0.039654
823.7417,0.039089
825.6053,0.038531
827.4690,0.038525
829.3327,0.038368
831.1963,0.037677
833.0600,0.037109
834.9237,0.036778
836.7873,0.036293
838.6510,0.035764
840.5147,0.035438
842.3784,0.034889
844.2420,0.034403
846.1057,0.034231
847.9694,0.034007
849.8330,0.033833
851.6967,0.033615
853.5604,0.033476
855.4240,0.033534
857.2877,0.033363
859.1514,0.033267
861.0150,0.033596
862.8787,0.033947
864.7424,0.034296
866.6060,0.034538
868.4697,0.034646
870.3334,0.034953
872.1971,0.035212
874.0607,0.035120
875.9244,0.035162
877.7881,0.035216
879.6517,0.035021
881.5154,0.034861
883.3791,0.034740
885.2427,0.034532
887.1064,0.034432
888.9701,0.034479
890.8337,0.034654
892.6974,0.035061
894.5611,0.035374
896.4247,0.035326
898.2884,0.035158
900.1521,0.034946
902.0158,0.034692
903.8794,0.034405
905.7431,0.034282
907.6068,0.034304
909.4704,0.034285
911.3341,0.034452
913.1978,0.034868
915.0614,0.035249
916.9251,0.035565
918.7888,0.035930
920.6524,0.036265
922.5161,0.036531
924.3798,0.036652
926.2435,0.036679
928.1071,0.036716
929.9708,0.036660
931.8345,0.036759
933.6981,0.037048
935.5618,0.037199
937.4255,0.037354
939.2891,0.037637
941.1528,0.038007
943.0165,0.038527
944.8801,0.038936
946.7438,0.039188
948.6075,0.039557
950.4711,0.039964
952.3348,0.040175
954.1985,0.040507
956.0622,0.041110
957.9258,0.041917
959.7895,0.042921
961.6532,0.043975
963.5168,0.045041
965.3805,0.045922
967.2442,0.046498
969.1078,0.046975
970.9715,0.047321
972.8352,0.047555
974.6988,0.047960
976.5625,0.048634
978.4262,0.049395
980.2899,0.050139
982.1535,0.050855
984.0172,0.051582
985.8809,0.052308
987.7445,0.052948
989.6082,0.053509
991.4719,0.054101
993.3355,0.054726
995.1992,0.055244
997.0629,0.055748
998.9265,0.056363
1000.7902,0.057008
1002.6539,0.057652
1004.5175,0.058314
1006.3812,0.059163
1008.2449,0.060111
1010.1086,0.061165
1011.9722,0.062444
1013.8359,0.063797
1015.6996,0.065120
1017.5632,0.066274
1019.4269,0.067194
1021.2906,0.068027
1023.1542,0.068800
1025.0179,0.069496
1026.8816,0.070202
1028.7452,0.070873
1030.6089,0.071226
1032.4726,0.071502
1034.3362,0.071804
1036.1999,0.071848
1038.0636,0.071754
1039.9273,0.071687
1041.7909,0.071578
1043.6546,0.071449
1045.5183,0.071401
1047.3819,0.071356
1049.2456,0.071232
1051.1093,0.071222
1052.9729,0.071187
1054.8366,0.070924
1056.7003,0.070587
1058.5639,0.070219
1060.4276,0.069772
1062.2913,0.069347
1064.1550,0.068997
1066.0186,0.068844
1067.8823,0.068676
1069.7460,0.068350
1071.6096,0.067951
1073.4733,0.067398
1075.3370,0.066613
1077.2006,0.065538
1079.0643,0.064312
1080.9280,0.062909
1082.7916,0.061306
1084.6553,0.059763
1086.5190,0.058343
1088.3826,0.057037
1090.2463,0.055891
1092.1100,0.054966
1093.9737,0.054231
1095.8373,0.053519
1097.7010,0.052822
1099.5647,0.052341
1101.4283,0.051993
1103.2920,0.051692
1105.1557,0.051486
1107.0193,0.051379
1108.8830,0.051303
1110.7467,0.051180
1112.6103,0.051037
1114.4740,0.050776
1116.3377,0.050293
1118.2014,0.049778
1120.0650,0.049317
1121.9287,0.048822
1123.7924,0.048260
1125.6560,0.047721
1127.5197,0.047231
1129.3834,0.046701
1131.2470,0.046008
1133.1107,0.045249
1134.9744,0.044576
1136.8380,0.044026
1138.7017,0.043615
1140.5654,0.043294
1142.4290,0.043087
1144.2927,0.043156
1146.1564,0.043355
1148.0201,0.043597
1149.8837,0.043882
1151.7474,0.044179
1153.6111,0.044393
1155.4747,0.044532
1157.3384,0.044601
1159.2021,0.044557
1161.0657,0.044399
1162.9294,0.044007
1164.7931,0.043448
1166.6567,0.042844
1168.5204,0.042105
1170.3841,0.041231
1172.2477,0.040250
1174.1114,0.039256
1175.9751,0.038394
1177.8388,0.037788
1179.7024,0.037461
1181.5661,0.037380
1183.4298,0.037459
1185.2934,0.037714
1187.1571,0.038157
1189.0208,0.038704
1190.8844,0.039284
1192.7481,0.039982
1194.6118,0.040814
1196.4754,0.041685
1198.3391,0.042586
1200.2028,0.043480
1202.0665,0.044310
1203.9301,0.045060
1205.7938,0.045608
1207.6575,0.045982
1209.5211,0.046242
1211.3848,0.046527
1213.2485,0.046798
1215.1121,0.047083
1216.9758,0.047498
1218.8395,0.048012
1220.7031,0.048523
1222.5668,0.049028
1224.4305,0.049583
1226.2941,0.050107
1228.1578,0.050496
1230.0215,0.050878
1231.8852,0.051228
1233.7488,0.051419
1235.6125,0.051593
1237.4762,0.051675
1239.3398,0.051585
1241.2035,0.051342
1243.0672,0.051026
1244.9308,0.050690
1246.7945,0.050170
1248.6582,0.049580
1250.5218,0.049007
1252.3855,0.048450
1254.2492,0.047994
1256.1129,0.047499
1257.9765,0.046972
1259.8402,0.046594
1261.7039,0.046341
1263.5675,0.046060
1265.4312,0.045727
1267.2949,0.045445
1269.1585,0.045223
1271.0222,0.045001
1272.8859,0.044673
1274.7495,0.044345
1276.6132,0.044197
1278.4769,0.044111
1280.3405,0.044053
1282.2042,0.043860
1284.0679,0.043608
1285.9316,0.043474
1287.7952,0.043529
1289.6589,0.043654
1291.5226,0.043691
1293.3862,0.043875
1295.2499,0.044072
1297.1136,0.044285
1298.9772,0.044670
1300.8409,0.045024
1302.7046,0.045373
1304.5682,0.045722
1306.4319,0.046034
1308.2956,0.046402
1310.1592,0.046707
1312.0229,0.046961
1313.8866,0.047101
1315.7503,0.047037
1317.6139,0.046943
1319.4776,0.046859
1321.3413,0.046528
1323.2049,0.046098
1325.0686,0.045754
1326.9323,0.045474
