Wavenumber,Intensity
650.4205,0.002114
652.2841,0.001307
654.1478,0.001071
656.0115,0.001288
657.8751,0.002347
659.7388,0.003070
661.6025,0.002270
663.4661,0.001354
665.3298,0.001411
667.1935,0.003720
669.0571,0.004295
670.9208,0.002040
672.7845,0.002090
674.6481,0.002002
676.5118,0.001636
678.3755,0.001534
680.2392,0.001610
682.1028,0.001167
683.9665,0.000959
685.8302,0.000749
687.6938,0.001030
689.5575,0.001302
691.4212,0.001213
693.2848,0.000893
695.1485,0.000898
697.0122,0.000681
698.8758,0.000594
700.7395,0.000774
702.6032,0.000665
704.4669,0.000493
706.3305,0.000762
708.1942,0.000712
710.0579,0.000408
711.9215,0.000512
713.7852,0.000832
715.6489,0.000933
717.5125,0.000799
719.3762,0.000777
721.2399,0.000538
723.1035,0.000254
724.9672,0.000528
726.8309,0.000495
728.6945,0.000245
730.5582,0.000158
732.4219,0.000261
734.2856,0.000392
736.1492,0.000362
738.0129,0.000205
739.8766,0.000195
741.7402,0.000265
743.6039,0.000320
745.4676,0.000400
747.3312,0.000397
749.1949,0.000302
751.0586,0.000305
752.9222,0.000191
754.7859,0.000156
756.6496,0.000245
758.5132,0.000222
760.3769,0.000192
762.2406,0.000245
764.1043,0.000201
765.9679,0.000275
767.8316,0.000329
769.6953,0.000269
771.5589,0.000293
773.4226,0.000352
775.2863,0.000405
777.1499,0.000493
779.0136,0.000436
780.8773,0.000488
782.7409,0.000668
784.6046,0.000854
786.4683,0.000963
788.3320,0.001016
790.1956,0.001057
792.0593,0.001178
793.9230,0.001284
795.7866,0.001419
797.6503,0.001231
799.5140,0.001116
801.3776,0.001337
803.2413,0.001334
805.1050,0.001149
806.9686,0.001176
808.8323,0.001245
810.6960,0.001342
812.5596,0.001265
814.4233,0.000985
816.2870,0.000872
818.1507,0.000887
820.0143,0.000897
821.8780,0.001032
823.7417,0.000949
825.6053,0.000740
827.4690,0.000612
829.3327,0.000648
831.1963,0.000686
833.0600,0.000587
834.9237,0.000531
836.7873,0.000648
838.6510,0.000611
840.5147,0.000469
842.3784,0.000430
844.2420,0.000462
846.1057,0.000476
847.9694,0.000466
849.8330,0.000397
851.6967,0.000412
853.5604,0.000438
855.4240,0.000422
857.2877,0.000259
859.1514,0.000086
861.0150,0.000069
862.8787,0.000172
864.7424,0.000224
866.6060,0.000189
868.4697,0.000093
870.3334,0.000161
872.1971,0.000210
874.0607,0.000264
875.9244,0.000301
877.7881,0.000354
879.6517,0.000368
881.5154,0.000370
883.3791,0.000422
885.2427,0.000370
887.1064,0.000285
888.9701,0.000304
890.8337,0.000322
892.6974,0.000325
894.5611,0.000299
896.4247,0.000280
898.2884,0.000265
900.1521,0.000214
902.0158,0.000174
903.8794,0.000194
905.7431,0.000198
907.6068,0.000139
909.4704,0.000061
911.3341,0.000050
913.1978,-0.000006
915.0614,-0.000002
916.9251,0.000033
918.7888,-0.000008
920.6524,-0.000032
922.5161,0.000049
924.3798,0.000050
926.2435,-0.000009
928.1071,-0.000071
929.9708,-0.000059
931.8345,-0.000077
933.6981,-0.000087
935.5618,-0.000079
937.4255,-0.000070
939.2891,-0.000030
941.1528,0.000000
943.0165,-0.000014
944.8801,-0.000030
946.7438,-0.000038
948.6075,0.000026
950.4711,0.000091
952.3348,0.000111
954.1985,0.000076
956.0622,0.000141
957.9258,0.000202
959.7895,0.000235
961.6532,0.000278
963.5168,0.000301
965.3805,0.000325
967.2442,0.000385
969.1078,0.000413
970.9715,0.000487
972.8352,0.000592
974.6988,0.000629
976.5625,0.000670
978.4262,0.000802
980.2899,0.000888
982.1535,0.000930
984.0172,0.000961
985.8809,0.000992
987.7445,0.001022
989.6082,0.001114
991.4719,0.001243
993.3355,0.001355
995.1992,0.001406
997.0629,0.001463
998.9265,0.001556
1000.7902,0.001661
1002.6539,0.001798
1004.5175,0.001962
1006.3812,0.002075
1008.2449,0.002206
1010.1086,0.002368
1011.9722,0.002584
1013.8359,0.002799
1015.6996,0.002889
1017.5632,0.002900
1019.4269,0.002996
1021.2906,0.003085
1023.1542,0.003161
1025.0179,0.003234
1026.8816,0.003299
1028.7452,0.003296
1030.6089,0.003271
1032.4726,0.003280
1034.3362,0.003352
1036.1999,0.003420
1038.0636,0.003433
1039.9273,0.003429
1041.7909,0.003503
1043.6546,0.003557
1045.5183,0.003592
1047.3819,0.003636
1049.2456,0.003645
1051.1093,0.003604
1052.9729,0.003604
1054.8366,0.003609
1056.7003,0.003657
1058.5639,0.003634
1060.4276,0.003536
1062.2913,0.003502
1064.1550,0.003564
1066.0186,0.003623
1067.8823,0.003569
1069.7460,0.003464
1071.6096,0.003494
1073.4733,0.003586
1075.3370,0.003629
1077.2006,0.003576
1079.0643,0.003501
1080.9280,0.003459
1082.7916,0.003436
1084.6553,0.003395
1086.5190,0.003364
1088.3826,0.003289
1090.2463,0.003209
1092.1100,0.003134
1093.9737,0.003119
1095.8373,0.003091
1097.7010,0.003066
1099.5647,0.003052
1101.4283,0.003035
1103.2920,0.002955
1105.1557,0.002888
1107.0193,0.002835
1108.8830,0.002777
1110.7467,0.002721
1112.6103,0.002624
1114.4740,0.002470
1116.3377,0.002362
1118.2014,0.002250
1120.0650,0.002151
1121.9287,0.002051
1123.7924,0.001945
1125.6560,0.001844
1127.5197,0.001759
1129.3834,0.001662
1131.2470,0.001594
1133.1107,0.001520
1134.9744,0.001436
1136.8380,0.001377
1138.7017,0.001355
1140.5654,0.001320
1142.4290,0.001326
1144.2927,0.001319
1146.1564,0.001293
1148.0201,0.001270
1149.8837,0.001251
1151.7474,0.001227
1153.6111,0.001224
1155.4747,0.001215
1157.3384,0.001243
1159.2021,0.001272
1161.0657,0.001243
1162.9294,0.001165
1164.7931,0.001119
1166.6567,0.001074
1168.5204,0.001054
1170.3841,0.001009
1172.2477,0.000946
1174.1114,0.000893
1175.9751,0.000826
1177.8388,0.000762
1179.7024,0.000759
1181.5661,0.000745
1183.4298,0.000731
1185.2934,0.000730
1187.1571,0.000744
1189.0208,0.000742
1190.8844,0.000741
1192.7481,0.000757
1194.6118,0.000806
1196.4754,0.000836
1198.3391,0.000888
1200.2028,0.000919
1202.0665,0.000945
1203.9301,0.000957
1205.7938,0.000994
1207.6575,0.000972
1209.5211,0.000949
1211.3848,0.000967
1213.2485,0.000985
1215.1121,0.001023
1216.9758,0.001108
1218.8395,0.001156
1220.7031,0.001173
1222.5668,0.001189
1224.4305,0.001267
1226.2941,0.001321
1228.1578,0.001353
1230.0215,0.001355
1231.8852,0.001363
1233.7488,0.001367
1235.6125,0.001375
1237.4762,0.001403
1239.3398,0.001471
1241.2035,0.001489
1243.0672,0.001486
1244.9308,0.001502
1246.7945,0.001533
1248.6582,0.001545
1250.5218,0.001571
1252.3855,0.001581
1254.2492,0.001644
1256.1129,0.001795
1257.9765,0.001962
1259.8402,0.002003
1261.7039,0.001933
1263.5675,0.001858
1265.4312,0.001752
1267.2949,0.001598
1269.1585,0.001494
1271.0222,0.001410
1272.8859,0.001315
1274.7495,0.001227
1276.6132,0.001201
1278.4769,0.001201
1280.3405,0.001173
1282.2042,0.001125
1284.0679,0.001154
1285.9316,0.001213
1287.7952,0.001293
1289.6589,0.001272
1291.5226,0.001237
1293.3862,0.001230
1295.2499,0.001285
1297.1136,0.001300
1298.9772,0.001283
1300.8409,0.001288
1302.7046,0.001356
1304.5682,0.001377
1306.4319,0.001440
1308.2956,0.001518
1310.1592,0.001593
1312.0229,0.001720
1313.8866,0.001765
1315.7503,0.001758
1317.6139,0.001845
1319.4776,0.001770
1321.3413,0.001572
1323.2049,0.001462
1325.0686,0.001440
1326.9323,0.001465
1328.7959,0.001484
1330.6596,0.001480
1332.5233,0.001575
1334.3869,0.001748
1336.2506,0.002038
1338.1143,0.002343
1339.9780,0.002332
1341.8416,0.001826
1343.7053,0.001653
1345.5690,0.001619
1347.4326,0.001656
1349.2963,0.001642
1351.1600,0.001644
1353.0236,0.001686
1354.8873,0.001774
1356.7510,0.001762
1358.6146,0.001844
1360.4783,0.002189
1362.3420,0.002546
1364.2056,0.002111
1366.0693,0.001855
1367.9330,0.001962
1369.7967,0.002013
1371.6603,0.002235
1373.5240,0.002622
1375.3877,0.002327
1377.2513,0.002161
1379.1150,0.002127
1380.9787,0.002014
1382.8423,0.002078
1384.7060,0.002329
1386.5697,0.002720
1388.4333,0.002385
1390.2970,0.002309
1392.1607,0.002616
1394.0244,0.003185
1395.8880,0.003191
1397.7517,0.003240
1399.6154,0.002961
