Wavenumber,Intensity
650.4205,0.101781
652.2841,0.102828
654.1478,0.102575
656.0115,0.101405
657.8751,0.101989
659.7388,0.103084
661.6025,0.101301
663.4661,0.098936
665.3298,0.098471
667.1935,0.100924
669.0571,0.102947
670.9208,0.098671
672.7845,0.096572
674.6481,0.095749
676.5118,0.093186
678.3755,0.092814
680.2392,0.094287
682.1028,0.094194
683.9665,0.093196
685.8302,0.092157
687.6938,0.090924
689.5575,0.090756
691.4212,0.090617
693.2848,0.089340
695.1485,0.088877
697.0122,0.089298
698.8758,0.088601
700.7395,0.087541
702.6032,0.086847
704.4669,0.085947
706.3305,0.084350
708.1942,0.082889
710.0579,0.082033
711.9215,0.081706
713.7852,0.081226
715.6489,0.080304
717.5125,0.079349
719.3762,0.079255
721.2399,0.078866
723.1035,0.077621
724.9672,0.076560
726.8309,0.075502
728.6945,0.074087
730.5582,0.072738
732.4219,0.072206
734.2856,0.072746
736.1492,0.072908
738.0129,0.072153
739.8766,0.071086
741.7402,0.070419
743.6039,0.070101
745.4676,0.070130
747.3312,0.069472
749.1949,0.068675
751.0586,0.068364
752.9222,0.067818
754.7859,0.067621
756.6496,0.067474
758.5132,0.066628
760.3769,0.065526
762.2406,0.065018
764.1043,0.065615
765.9679,0.066214
767.8316,0.065335
769.6953,0.063708
771.5589,0.062822
773.4226,0.062601
775.2863,0.062526
777.1499,0.062324
779.0136,0.062058
780.8773,0.061356
782.7409,0.060537
784.6046,0.059975
786.4683,0.059803
788.3320,0.059395
790.1956,0.058545
792.0593,0.057921
793.9230,0.057802
795.7866,0.057868
797.6503,0.057640
799.5140,0.057196
801.3776,0.056771
803.2413,0.056503
805.1050,0.056320
806.9686,0.055839
808.8323,0.055469
810.6960,0.055205
812.5596,0.054799
814.4233,0.054343
816.2870,0.053994
818.1507,0.053680
820.0143,0.053434
821.8780,0.053040
823.7417,0.052291
825.6053,0.051445
827.4690,0.050808
829.3327,0.050336
831.1963,0.050109
833.0600,0.049836
834.9237,0.049209
836.7873,0.048569
838.6510,0.048240
840.5147,0.047866
842.3784,0.047608
844.2420,0.047415
846.1057,0.047027
847.9694,0.046880
849.8330,0.047014
851.6967,0.046942
853.5604,0.046809
855.4240,0.046734
857.2877,0.046906
859.1514,0.047119
861.0150,0.047182
862.8787,0.047336
864.7424,0.047685
866.6060,0.047786
868.4697,0.048015
870.3334,0.048301
872.1971,0.048340
874.0607,0.048165
875.9244,0.047913
877.7881,0.047648
879.6517,0.047387
881.5154,0.047125
883.3791,0.046790
885.2427,0.046458
887.1064,0.046234
888.9701,0.045893
890.8337,0.045833
892.6974,0.045985
894.5611,0.046001
896.4247,0.045994
898.2884,0.046025
900.1521,0.045878
902.0158,0.045750
903.8794,0.045680
905.7431,0.045804
907.6068,0.046027
909.4704,0.046347
911.3341,0.046846
913.1978,0.047346
915.0614,0.047746
916.9251,0.048108
918.7888,0.048450
920.6524,0.048601
922.5161,0.048506
924.3798,0.048507
926.2435,0.048626
928.1071,0.048867
929.9708,0.049170
931.8345,0.049259
933.6981,0.049287
935.5618,0.049442
937.4255,0.049751
939.2891,0.050092
941.1528,0.050504
943.0165,0.050885
944.8801,0.051122
946.7438,0.051475
948.6075,0.051883
950.4711,0.052264
952.3348,0.052575
954.1985,0.053052
956.0622,0.053770
957.9258,0.054772
959.7895,0.055920
961.6532,0.057086
