Wavenumber,Intensity
650.4205,0.001935
652.2841,0.001457
654.1478,0.001731
656.0115,0.002019
657.8751,0.001632
659.7388,0.002296
661.6025,0.002704
663.4661,0.001604
665.3298,0.000870
667.1935,0.000560
669.0571,0.000808
670.9208,0.002094
672.7845,0.002749
674.6481,0.003096
676.5118,0.003049
678.3755,0.002515
680.2392,0.002711
682.1028,0.003077
683.9665,0.002910
685.8302,0.002744
687.6938,0.002440
689.5575,0.002103
691.4212,0.002343
693.2848,0.002553
695.1485,0.002887
697.0122,0.003087
698.8758,0.002755
700.7395,0.002691
702.6032,0.002839
704.4669,0.002903
706.3305,0.002606
708.1942,0.002460
710.0579,0.002784
711.9215,0.002962
713.7852,0.002634
715.6489,0.002555
717.5125,0.002525
719.3762,0.002739
721.2399,0.002872
723.1035,0.002843
724.9672,0.002763
726.8309,0.002557
728.6945,0.002486
730.5582,0.002559
732.4219,0.002448
734.2856,0.002544
736.1492,0.002756
738.0129,0.002682
739.8766,0.002490
741.7402,0.002681
743.6039,0.002975
745.4676,0.002997
747.3312,0.002890
749.1949,0.002689
751.0586,0.002468
752.9222,0.002509
754.7859,0.002457
756.6496,0.002346
758.5132,0.002155
760.3769,0.002160
762.2406,0.002369
764.1043,0.002392
765.9679,0.002249
767.8316,0.002254
769.6953,0.002334
771.5589,0.002336
773.4226,0.002277
775.2863,0.002154
777.1499,0.002093
779.0136,0.002073
780.8773,0.001993
782.7409,0.002028
784.6046,0.002216
786.4683,0.002213
788.3320,0.002044
790.1956,0.001973
792.0593,0.001846
793.9230,0.001677
795.7866,0.001627
797.6503,0.001697
799.5140,0.001776
801.3776,0.001871
803.2413,0.001917
805.1050,0.001800
806.9686,0.001544
808.8323,0.001487
810.6960,0.001711
812.5596,0.001778
814.4233,0.001747
816.2870,0.001726
818.1507,0.001639
820.0143,0.001642
821.8780,0.001693
823.7417,0.001692
825.6053,0.001639
827.4690,0.001626
829.3327,0.001608
831.1963,0.001450
833.0600,0.001417
834.9237,0.001486
836.7873,0.001456
838.6510,0.001457
840.5147,0.001460
842.3784,0.001338
844.2420,0.001298
846.1057,0.001307
847.9694,0.001330
849.8330,0.001325
851.6967,0.001133
853.5604,0.001012
855.4240,0.001051
857.2877,0.001133
859.1514,0.001188
861.0150,0.001196
862.8787,0.001227
864.7424,0.001196
866.6060,0.001149
868.4697,0.001188
870.3334,0.001242
872.1971,0.001251
874.0607,0.001209
875.9244,0.001202
877.7881,0.001224
879.6517,0.001201
881.5154,0.001239
883.3791,0.001329
885.2427,0.001320
887.1064,0.001247
888.9701,0.001256
890.8337,0.001322
892.6974,0.001314
894.5611,0.001381
896.4247,0.001450
898.2884,0.001399
900.1521,0.001288
902.0158,0.001212
903.8794,0.001209
905.7431,0.001170
907.6068,0.001175
909.4704,0.001211
911.3341,0.001261
913.1978,0.001346
915.0614,0.001308
916.9251,0.001172
918.7888,0.001210
920.6524,0.001293
922.5161,0.001287
924.3798,0.001256
926.2435,0.001250
928.1071,0.001269
929.9708,0.001276
931.8345,0.001242
933.6981,0.001284
935.5618,0.001338
937.4255,0.001327
939.2891,0.001359
941.1528,0.001383
943.0165,0.001444
944.8801,0.001486
946.7438,0.001459
948.6075,0.001440
950.4711,0.001472
952.3348,0.001494
954.1985,0.001526
956.0622,0.001590
957.9258,0.001676
959.7895,0.001715
961.6532,0.001720
963.5168,0.001756
965.3805,0.001830
967.2442,0.001875
969.1078,0.001899
970.9715,0.001921
972.8352,0.001970
974.6988,0.001978
976.5625,0.001990
978.4262,0.002059
980.2899,0.002117
982.1535,0.002177
984.0172,0.002247
985.8809,0.002290
987.7445,0.002343
989.6082,0.002415
991.4719,0.002518
993.3355,0.002602
995.1992,0.002695
997.0629,0.002782
998.9265,0.002843
1000.7902,0.002955
1002.6539,0.003003
1004.5175,0.002998
1006.3812,0.003091
1008.2449,0.003224
1010.1086,0.003314
1011.9722,0.003463
1013.8359,0.003630
1015.6996,0.003698
1017.5632,0.003784
1019.4269,0.003885
1021.2906,0.003990
1023.1542,0.004099
1025.0179,0.004197
1026.8816,0.004291
1028.7452,0.004374
1030.6089,0.004434
1032.4726,0.004522
1034.3362,0.004628
1036.1999,0.004721
1038.0636,0.004831
1039.9273,0.004937
1041.7909,0.005025
1043.6546,0.005062
1045.5183,0.005044
1047.3819,0.005048
1049.2456,0.005117
1051.1093,0.005124
1052.9729,0.005123
1054.8366,0.005151
1056.7003,0.005193
1058.5639,0.005234
1060.4276,0.005273
1062.2913,0.005338
1064.1550,0.005404
1066.0186,0.005406
1067.8823,0.005418
1069.7460,0.005518
1071.6096,0.005605
1073.4733,0.005648
1075.3370,0.005659
1077.2006,0.005661
1079.0643,0.005655
1080.9280,0.005643
1082.7916,0.005630
1084.6553,0.005571
1086.5190,0.005530
1088.3826,0.005471
1090.2463,0.005421
1092.1100,0.005430
1093.9737,0.005409
1095.8373,0.005374
1097.7010,0.005308
1099.5647,0.005229
1101.4283,0.005209
1103.2920,0.005256
1105.1557,0.005272
1107.0193,0.005227
1108.8830,0.005212
1110.7467,0.005207
1112.6103,0.005188
1114.4740,0.005151
1116.3377,0.005136
1118.2014,0.005088
1120.0650,0.005035
1121.9287,0.005040
1123.7924,0.005063
1125.6560,0.005074
1127.5197,0.005039
1129.3834,0.004968
1131.2470,0.004940
1133.1107,0.004935
1134.9744,0.004924
1136.8380,0.004907
1138.7017,0.004863
1140.5654,0.004838
1142.4290,0.004822
1144.2927,0.004841
1146.1564,0.004857
1148.0201,0.004861
1149.8837,0.004874
1151.7474,0.004870
1153.6111,0.004866
1155.4747,0.004866
1157.3384,0.004877
1159.2021,0.004909
1161.0657,0.004895
1162.9294,0.004862
1164.7931,0.004849
1166.6567,0.004838
1168.5204,0.004843
1170.3841,0.004858
1172.2477,0.004844
1174.1114,0.004804
1175.9751,0.004782
1177.8388,0.004757
1179.7024,0.004714
1181.5661,0.004689
1183.4298,0.004719
1185.2934,0.004722
1187.1571,0.004698
1189.0208,0.004753
1190.8844,0.004848
1192.7481,0.004894
1194.6118,0.004919
1196.4754,0.004929
1198.3391,0.004947
1200.2028,0.004988
1202.0665,0.005067
1203.9301,0.005127
1205.7938,0.005151
1207.6575,0.005201
1209.5211,0.005272
1211.3848,0.005306
1213.2485,0.005345
1215.1121,0.005406
1216.9758,0.005430
1218.8395,0.005476
1220.7031,0.005555
1222.5668,0.005608
1224.4305,0.005631
1226.2941,0.005652
1228.1578,0.005687
1230.0215,0.005729
1231.8852,0.005752
1233.7488,0.005748
1235.6125,0.005747
1237.4762,0.005742
1239.3398,0.005750
1241.2035,0.005768
1243.0672,0.005760
1244.9308,0.005718
1246.7945,0.005669
1248.6582,0.005640
1250.5218,0.005632
1252.3855,0.005599
1254.2492,0.005569
1256.1129,0.005563
1257.9765,0.005523
1259.8402,0.005468
1261.7039,0.005475
1263.5675,0.005485
1265.4312,0.005473
1267.2949,0.005478
1269.1585,0.005414
1271.0222,0.005369
1272.8859,0.005376
1274.7495,0.005395
1276.6132,0.005392
1278.4769,0.005356
1280.3405,0.005362
1282.2042,0.005394
1284.0679,0.005408
1285.9316,0.005448
1287.7952,0.005469
1289.6589,0.005440
1291.5226,0.005439
1293.3862,0.005458
1295.2499,0.005460
1297.1136,0.005480
1298.9772,0.005489
1300.8409,0.005472
1302.7046,0.005515
1304.5682,0.005546
1306.4319,0.005544
1308.2956,0.005539
1310.1592,0.005562
1312.0229,0.005555
1313.8866,0.005538
1315.7503,0.005544
1317.6139,0.005556
1319.4776,0.005561
1321.3413,0.005514
1323.2049,0.005457
1325.0686,0.005437
1326.9323,0.005437
1328.7959,0.005439
1330.6596,0.005444
1332.5233,0.005423
1334.3869,0.005407
1336.2506,0.005411
1338.1143,0.005391
1339.9780,0.005433
1341.8416,0.005543
1343.7053,0.005533
1345.5690,0.005497
1347.4326,0.005453
1349.2963,0.005394
1351.1600,0.005394
1353.0236,0.005415
1354.8873,0.005383
1356.7510,0.005357
1358.6146,0.005355
1360.4783,0.005373
1362.3420,0.005358
1364.2056,0.005465
1366.0693,0.005549
1367.9330,0.005505
1369.7967,0.005524
1371.6603,0.005588
1373.5240,0.005528
1375.3877,0.005582
1377.2513,0.005695
1379.1150,0.005718
1380.9787,0.005711
1382.8423,0.005737
1384.7060,0.005800
1386.5697,0.005735
1388.4333,0.005755
1390.2970,0.005907
1392.1607,0.005935
1394.0244,0.005777
1395.8880,0.005829
1397.7517,0.005817
1399.6154,0.005779
1401.4790,0.005946
1403.3427,0.005880
1405.2064,0.005772
1407.0700,0.005745
1408.9337,0.005649
1410.7974,0.005560
1412.6610,0.005547
1414.5247,0.005535
1416.3884,0.005504
1418.2520,0.005229
1420.1157,0.005240
1421.9794,0.005332
1423.8431,0.005155
1425.7067,0.005208
1427.5704,0.005249
1429.4341,0.005110
1431.2977,0.005081
1433.1614,0.005268
1435.0251,0.005176
1436.8887,0.005006
1438.7524,0.005227
1440.6161,0.005258
1442.4797,0.005199
1444.3434,0.005235
1446.2071,0.005174
1448.0707,0.005079
1449.9344,0.005116
1451.7981,0.005117
1453.6618,0.005243
1455.5254,0.005073
1457.3891,0.004710
1459.2528,0.004906
1461.1164,0.005173
1462.9801,0.005064
1464.8438,0.004744
1466.7074,0.004714
1468.5711,0.004870
1470.4348,0.004810
1472.2984,0.004454
1474.1621,0.004491
1476.0258,0.004522
1477.8895,0.004564
1479.7531,0.004536
1481.6168,0.004491
1483.4805,0.004563
1485.3441,0.004561
1487.2078,0.004577
1489.0715,0.004440
1490.9351,0.004487
1492.7988,0.004895
1494.6625,0.004960
1496.5261,0.004872
1498.3898,0.004888
1500.2535,0.004970
1502.1171,0.005312
1503.9808,0.005448
1505.8445,0.005004
1507.7082,0.005252
1509.5718,0.005790
1511.4355,0.005856
1513.2992,0.006032
1515.1628,0.006009
1517.0265,0.006013
1518.8902,0.006251
1520.7538,0.005998
1522.6175,0.006138
1524.4812,0.006336
1526.3448,0.006250
1528.2085,0.006360
1530.0722,0.006689
1531.9359,0.006493
1533.7995,0.006136
1535.6632,0.006649
