#Wavenumber	Intensity
650.4205	0.195430
652.2841	0.192248
654.1478	0.191560
656.0115	0.190812
657.8751	0.190325
659.7388	0.188388
661.6025	0.186595
663.4661	0.182827
665.3298	0.177969
667.1935	0.176985
669.0571	0.185622
670.9208	0.183132
672.7845	0.179256
674.6481	0.176964
676.5118	0.176702
678.3755	0.175470
680.2392	0.174645
682.1028	0.172802
683.9665	0.170907
685.8302	0.169868
687.6938	0.169504
689.5575	0.168576
691.4212	0.167560
693.2848	0.166253
695.1485	0.165265
697.0122	0.163408
698.8758	0.162011
700.7395	0.161046
702.6032	0.159587
704.4669	0.157684
706.3305	0.156789
708.1942	0.155721
710.0579	0.154854
711.9215	0.153493
713.7852	0.151892
715.6489	0.150471
717.5125	0.149275
719.3762	0.148478
721.2399	0.147890
723.1035	0.146439
724.9672	0.144950
726.8309	0.143795
728.6945	0.142693
730.5582	0.141724
732.4219	0.140879
734.2856	0.139370
736.1492	0.138246
738.0129	0.136989
739.8766	0.135658
741.7402	0.134632
743.6039	0.133820
745.4676	0.132478
747.3312	0.130900
749.1949	0.129503
751.0586	0.128301
752.9222	0.127218
754.7859	0.126105
756.6496	0.124839
758.5132	0.123901
760.3769	0.122911
762.2406	0.121857
764.1043	0.120666
765.9679	0.119379
767.8316	0.117997
769.6953	0.116686
771.5589	0.115727
773.4226	0.114917
775.2863	0.113722
777.1499	0.112342
779.0136	0.111016
780.8773	0.110115
782.7409	0.108856
784.6046	0.107387
786.4683	0.106490
788.3320	0.105600
790.1956	0.104378
792.0593	0.103250
793.9230	0.102040
795.7866	0.100615
797.6503	0.099144
799.5140	0.097974
801.3776	0.097013
803.2413	0.096185
805.1050	0.095095
806.9686	0.093601
808.8323	0.092385
810.6960	0.091487
812.5596	0.090368
814.4233	0.089289
816.2870	0.088289
818.1507	0.087056
820.0143	0.085767
821.8780	0.084724
823.7417	0.083753
825.6053	0.082844
827.4690	0.081964
829.3327	0.081014
831.1963	0.079868
833.0600	0.078636
834.9237	0.077481
836.7873	0.076521
838.6510	0.075477
840.5147	0.074363
842.3784	0.073331
844.2420	0.072507
846.1057	0.071671
847.9694	0.070626
849.8330	0.069666
851.6967	0.068895
853.5604	0.067998
855.4240	0.067007
857.2877	0.066220
859.1514	0.065379
861.0150	0.064376
862.8787	0.063566
864.7424	0.062775
866.6060	0.061821
868.4697	0.060998
870.3334	0.060280
872.1971	0.059511
874.0607	0.058754
875.9244	0.057918
877.7881	0.057206
879.6517	0.056623
881.5154	0.055910
883.3791	0.055193
885.2427	0.054565
887.1064	0.053896
888.9701	0.053235
890.8337	0.052594
892.6974	0.051908
894.5611	0.051308
896.4247	0.050844
898.2884	0.050293
900.1521	0.049706
902.0158	0.049222
903.8794	0.048755
905.7431	0.048269
907.6068	0.047804
909.4704	0.047369
911.3341	0.047010
913.1978	0.046708
915.0614	0.046309
916.9251	0.045900
918.7888	0.045629
