Wavenumber,Intensity
650.4205,0.206933
652.2841,0.206537
654.1478,0.205194
656.0115,0.203513
657.8751,0.202663
659.7388,0.201692
661.6025,0.199670
663.4661,0.196423
665.3298,0.192911
667.1935,0.193963
669.0571,0.198821
670.9208,0.196364
672.7845,0.193209
674.6481,0.190945
676.5118,0.188934
678.3755,0.187792
680.2392,0.187755
682.1028,0.187473
683.9665,0.185642
685.8302,0.183686
687.6938,0.182900
689.5575,0.182246
691.4212,0.181037
693.2848,0.179426
695.1485,0.177657
697.0122,0.176597
698.8758,0.175946
700.7395,0.175141
702.6032,0.173720
704.4669,0.172405
706.3305,0.171217
708.1942,0.170191
710.0579,0.169430
711.9215,0.168196
713.7852,0.166277
715.6489,0.165010
717.5125,0.163995
719.3762,0.162852
721.2399,0.161771
723.1035,0.161041
724.9672,0.160116
726.8309,0.158795
728.6945,0.157258
730.5582,0.155952
732.4219,0.154764
734.2856,0.153634
736.1492,0.152444
738.0129,0.151284
739.8766,0.150120
741.7402,0.149057
743.6039,0.147920
745.4676,0.146506
747.3312,0.145036
749.1949,0.143904
751.0586,0.142770
752.9222,0.141603
754.7859,0.140306
756.6496,0.138957
758.5132,0.137735
760.3769,0.136646
762.2406,0.135321
764.1043,0.134065
765.9679,0.132859
767.8316,0.131760
769.6953,0.130539
771.5589,0.129194
773.4226,0.127869
775.2863,0.126408
777.1499,0.124980
779.0136,0.123876
780.8773,0.122728
782.7409,0.121412
784.6046,0.119855
786.4683,0.118486
788.3320,0.117321
790.1956,0.116126
792.0593,0.114815
793.9230,0.113475
795.7866,0.112038
797.6503,0.110769
799.5140,0.109564
801.3776,0.108276
803.2413,0.106894
805.1050,0.105747
806.9686,0.104599
808.8323,0.103292
810.6960,0.101862
812.5596,0.100599
814.4233,0.099378
816.2870,0.098118
818.1507,0.096908
820.0143,0.095723
821.8780,0.094588
823.7417,0.093462
825.6053,0.092195
827.4690,0.090978
829.3327,0.089874
831.1963,0.088884
833.0600,0.087859
834.9237,0.086561
836.7873,0.085258
838.6510,0.084195
840.5147,0.083145
842.3784,0.082149
844.2420,0.081172
846.1057,0.080226
847.9694,0.079188
849.8330,0.077983
851.6967,0.077000
853.5604,0.076186
855.4240,0.075258
857.2877,0.074226
859.1514,0.073310
861.0150,0.072468
862.8787,0.071477
864.7424,0.070580
866.6060,0.069721
868.4697,0.068736
870.3334,0.067893
872.1971,0.067149
874.0607,0.066339
875.9244,0.065616
877.7881,0.064928
879.6517,0.064181
881.5154,0.063437
883.3791,0.062752
885.2427,0.061912
887.1064,0.061021
888.9701,0.060249
890.8337,0.059574
892.6974,0.058859
894.5611,0.058129
896.4247,0.057457
898.2884,0.056836
900.1521,0.056226
902.0158,0.055623
903.8794,0.055041
905.7431,0.054531
907.6068,0.053967
909.4704,0.053408
911.3341,0.052908
913.1978,0.052482
915.0614,0.052048
916.9251,0.051617
918.7888,0.051186
920.6524,0.050723
922.5161,0.050318
924.3798,0.049953
926.2435,0.049568
928.1071,0.049176
929.9708,0.048747
931.8345,0.048333
933.6981,0.047966
935.5618,0.047639
937.4255,0.047299
939.2891,0.046952
941.1528,0.046613
943.0165,0.046366
944.8801,0.046080
946.7438,0.045730
948.6075,0.045444
950.4711,0.045183
952.3348,0.044909
954.1985,0.044631
956.0622,0.044357
957.9258,0.044131
959.7895,0.043931
961.6532,0.043768
963.5168,0.043645
965.3805,0.043517
967.2442,0.043417
969.1078,0.043333
970.9715,0.043233
972.8352,0.043179
