Wavenumber,Intensity
650.4205,0.078425
652.2841,0.077671
654.1478,0.077358
656.0115,0.077003
657.8751,0.076242
659.7388,0.075941
661.6025,0.075879
663.4661,0.074900
665.3298,0.073890
667.1935,0.074002
669.0571,0.075140
670.9208,0.074596
672.7845,0.073448
674.6481,0.072614
676.5118,0.071782
678.3755,0.070596
680.2392,0.070426
682.1028,0.070459
683.9665,0.069730
685.8302,0.069050
687.6938,0.068911
689.5575,0.068407
691.4212,0.067617
693.2848,0.067194
695.1485,0.067398
697.0122,0.067194
698.8758,0.066068
700.7395,0.065180
702.6032,0.065174
704.4669,0.065131
706.3305,0.064390
708.1942,0.063609
710.0579,0.063132
711.9215,0.062592
713.7852,0.062251
715.6489,0.062014
717.5125,0.061761
719.3762,0.061499
721.2399,0.060592
723.1035,0.059599
724.9672,0.059309
726.8309,0.059386
728.6945,0.059131
730.5582,0.058521
732.4219,0.057928
734.2856,0.057502
736.1492,0.057356
738.0129,0.057382
739.8766,0.057071
741.7402,0.056267
743.6039,0.055508
745.4676,0.055066
747.3312,0.054643
749.1949,0.054226
751.0586,0.053939
752.9222,0.053676
754.7859,0.053367
756.6496,0.053005
758.5132,0.052650
760.3769,0.052120
762.2406,0.051420
764.1043,0.051130
765.9679,0.051096
767.8316,0.050537
769.6953,0.049916
771.5589,0.049548
773.4226,0.049255
775.2863,0.049010
777.1499,0.048408
779.0136,0.047987
780.8773,0.047723
782.7409,0.047158
784.6046,0.046604
786.4683,0.046228
788.3320,0.045857
790.1956,0.045299
792.0593,0.044849
793.9230,0.044565
795.7866,0.044030
797.6503,0.043504
799.5140,0.043124
801.3776,0.042749
803.2413,0.042465
805.1050,0.042172
806.9686,0.041713
808.8323,0.041131
810.6960,0.040522
812.5596,0.040119
814.4233,0.039947
816.2870,0.039732
818.1507,0.039511
820.0143,0.039157
821.8780,0.038655
823.7417,0.038246
825.6053,0.037726
827.4690,0.037220
829.3327,0.036875
831.1963,0.036515
833.0600,0.036132
834.9237,0.035785
836.7873,0.035340
838.6510,0.034888
840.5147,0.034600
842.3784,0.034309
844.2420,0.033948
846.1057,0.033556
847.9694,0.033115
849.8330,0.032627
851.6967,0.032252
853.5604,0.032041
855.4240,0.031841
857.2877,0.031652
859.1514,0.031289
861.0150,0.030875
862.8787,0.030624
864.7424,0.030333
866.6060,0.029957
868.4697,0.029772
870.3334,0.029579
872.1971,0.029237
874.0607,0.028982
875.9244,0.028798
877.7881,0.028494
879.6517,0.028270
881.5154,0.028100
883.3791,0.027828
885.2427,0.027534
887.1064,0.027295
888.9701,0.027115
890.8337,0.026905
892.6974,0.026659
894.5611,0.026464
896.4247,0.026263
898.2884,0.026002
900.1521,0.025756
902.0158,0.025591
903.8794,0.025465
905.7431,0.025295
907.6068,0.025017
909.4704,0.024781
911.3341,0.024667
913.1978,0.024598
915.0614,0.024575
916.9251,0.024505
918.7888,0.024343
920.6524,0.024239
922.5161,0.024156
924.3798,0.024057
926.2435,0.023944
928.1071,0.023861
929.9708,0.023826
931.8345,0.023713
933.6981,0.023565
935.5618,0.023491
937.4255,0.023445
939.2891,0.023432
941.1528,0.023464
943.0165,0.023448
944.8801,0.023365
946.7438,0.023339
948.6075,0.023318
