Wavenumber,Intensity
650.4205,0.028212
652.2841,0.027230
654.1478,0.027065
656.0115,0.028407
657.8751,0.028867
659.7388,0.028720
661.6025,0.028992
663.4661,0.028518
665.3298,0.028096
667.1935,0.026626
669.0571,0.026665
670.9208,0.028768
672.7845,0.028697
674.6481,0.028457
676.5118,0.029070
678.3755,0.028631
680.2392,0.028650
682.1028,0.028912
683.9665,0.028881
685.8302,0.028424
687.6938,0.028383
689.5575,0.027993
691.4212,0.028169
693.2848,0.028886
695.1485,0.028686
697.0122,0.027905
698.8758,0.027419
700.7395,0.027565
702.6032,0.027856
704.4669,0.027652
706.3305,0.027443
708.1942,0.027289
710.0579,0.027096
711.9215,0.027025
713.7852,0.026923
715.6489,0.026685
717.5125,0.026522
719.3762,0.026453
721.2399,0.026375
723.1035,0.026093
724.9672,0.025822
726.8309,0.025950
728.6945,0.025975
730.5582,0.025745
732.4219,0.025460
734.2856,0.025289
736.1492,0.025184
738.0129,0.025102
739.8766,0.025088
741.7402,0.024914
743.6039,0.024781
745.4676,0.024613
747.3312,0.024369
749.1949,0.024319
751.0586,0.024258
752.9222,0.024156
754.7859,0.024199
756.6496,0.024199
758.5132,0.023893
760.3769,0.023669
762.2406,0.023752
764.1043,0.023911
765.9679,0.023670
767.8316,0.023424
769.6953,0.023414
771.5589,0.023347
773.4226,0.023200
775.2863,0.023213
777.1499,0.023357
779.0136,0.023118
780.8773,0.022755
782.7409,0.022497
784.6046,0.022591
786.4683,0.022538
788.3320,0.022396
790.1956,0.022208
792.0593,0.022027
793.9230,0.021827
795.7866,0.021692
797.6503,0.021668
799.5140,0.021432
801.3776,0.021276
803.2413,0.021293
805.1050,0.021129
806.9686,0.020704
808.8323,0.020450
810.6960,0.020488
812.5596,0.020497
814.4233,0.020268
816.2870,0.020095
818.1507,0.019979
820.0143,0.019757
821.8780,0.019694
823.7417,0.019589
825.6053,0.019355
827.4690,0.019224
829.3327,0.019070
831.1963,0.018827
833.0600,0.018690
834.9237,0.018686
836.7873,0.018508
838.6510,0.018242
840.5147,0.018144
842.3784,0.018049
844.2420,0.017848
846.1057,0.017744
847.9694,0.017717
849.8330,0.017695
851.6967,0.017544
853.5604,0.017422
855.4240,0.017376
857.2877,0.017320
859.1514,0.017213
861.0150,0.017069
862.8787,0.016953
864.7424,0.016842
866.6060,0.016642
868.4697,0.016443
870.3334,0.016318
872.1971,0.016171
874.0607,0.016102
875.9244,0.016086
877.7881,0.015995
879.6517,0.015781
881.5154,0.015616
883.3791,0.015516
885.2427,0.015417
887.1064,0.015327
888.9701,0.015202
890.8337,0.015075
892.6974,0.015007
894.5611,0.014934
896.4247,0.014885
898.2884,0.014831
900.1521,0.014708
902.0158,0.014554
903.8794,0.014483
905.7431,0.014447
907.6068,0.014445
909.4704,0.014429
911.3341,0.014393
913.1978,0.014422
915.0614,0.014393
916.9251,0.014383
918.7888,0.014440
920.6524,0.014391
922.5161,0.014339
924.3798,0.014336
926.2435,0.014361
928.1071,0.014327
929.9708,0.014285
931.8345,0.014302
933.6981,0.014325
935.5618,0.014306
937.4255,0.014228
939.2891,0.014162
941.1528,0.014203
943.0165,0.014271
944.8801,0.014261
946.7438,0.014267
948.6075,0.014303
950.4711,0.014307
952.3348,0.014349
954.1985,0.014364
956.0622,0.014349
957.9258,0.014351
959.7895,0.014386
961.6532,0.014443
963.5168,0.014521
965.3805,0.014624
967.2442,0.014732
969.1078,0.014827
970.9715,0.014958
972.8352,0.015090
