#Wavenumber	Intensity
650.4205	0.107332
652.2841	0.106605
654.1478	0.106931
656.0115	0.106562
657.8751	0.104959
659.7388	0.103598
661.6025	0.104145
663.4661	0.103112
665.3298	0.100022
667.1935	0.098564
669.0571	0.104379
670.9208	0.103602
672.7845	0.100915
674.6481	0.098718
676.5118	0.098611
678.3755	0.098274
680.2392	0.097154
682.1028	0.095816
683.9665	0.095357
685.8302	0.095071
687.6938	0.094578
689.5575	0.093782
691.4212	0.093590
693.2848	0.093022
695.1485	0.092231
697.0122	0.091157
698.8758	0.090413
700.7395	0.090195
702.6032	0.089903
704.4669	0.088794
706.3305	0.087961
708.1942	0.087649
710.0579	0.087119
711.9215	0.085909
713.7852	0.085063
715.6489	0.084736
717.5125	0.084307
719.3762	0.083598
721.2399	0.082929
723.1035	0.082029
724.9672	0.081411
726.8309	0.080926
728.6945	0.080313
730.5582	0.079879
732.4219	0.079382
734.2856	0.078295
736.1492	0.077700
738.0129	0.077578
739.8766	0.076833
741.7402	0.075704
743.6039	0.075008
745.4676	0.074597
747.3312	0.074037
749.1949	0.073307
751.0586	0.072655
752.9222	0.071840
754.7859	0.071252
756.6496	0.070491
758.5132	0.069882
760.3769	0.069648
762.2406	0.069186
764.1043	0.068285
765.9679	0.067460
767.8316	0.066839
769.6953	0.066161
771.5589	0.065435
773.4226	0.064921
775.2863	0.064198
777.1499	0.063511
779.0136	0.063013
780.8773	0.062373
782.7409	0.061710
784.6046	0.061211
786.4683	0.060594
788.3320	0.059816
790.1956	0.059107
792.0593	0.058591
793.9230	0.057882
795.7866	0.057155
797.6503	0.056606
799.5140	0.056122
801.3776	0.055404
803.2413	0.054711
805.1050	0.054236
806.9686	0.053786
808.8323	0.053148
810.6960	0.052386
812.5596	0.051753
814.4233	0.051246
816.2870	0.050616
818.1507	0.050024
820.0143	0.049561
821.8780	0.049073
823.7417	0.048484
825.6053	0.048026
827.4690	0.047608
829.3327	0.047106
831.1963	0.046539
833.0600	0.045902
834.9237	0.045426
836.7873	0.045020
838.6510	0.044408
840.5147	0.043759
842.3784	0.043373
844.2420	0.043063
846.1057	0.042586
847.9694	0.042123
849.8330	0.041615
851.6967	0.041060
853.5604	0.040534
855.4240	0.040102
857.2877	0.039647
859.1514	0.039185
861.0150	0.038804
862.8787	0.038326
864.7424	0.037761
866.6060	0.037364
868.4697	0.036946
870.3334	0.036381
872.1971	0.035952
874.0607	0.035628
875.9244	0.035211
877.7881	0.034781
879.6517	0.034386
881.5154	0.033996
883.3791	0.033572
885.2427	0.033124
887.1064	0.032700
888.9701	0.032291
890.8337	0.031904
892.6974	0.031549
894.5611	0.031161
896.4247	0.030777
898.2884	0.030439
900.1521	0.030095
902.0158	0.029727
903.8794	0.029354
905.7431	0.029034
907.6068	0.028818
909.4704	0.028632
911.3341	0.028491
913.1978	0.028212
915.0614	0.027819
916.9251	0.027640
918.7888	0.027543
920.6524	0.027349
922.5161	0.027138
924.3798	0.026933
926.2435	0.026712
928.1071	0.026550
929.9708	0.026411
931.8345	0.026219
933.6981	0.025982
935.5618	0.025732
937.4255	0.025530
939.2891	0.025360
941.1528	0.025214
943.0165	0.025063
944.8801	0.024896
946.7438	0.024767
948.6075	0.024667
950.4711	0.024521
952.3348	0.024377
954.1985	0.024263
956.0622	0.024143
957.9258	0.024054
959.7895	0.024005
961.6532	0.023983
