Wavenumber,Intensity
650.4205,0.103946
652.2841,0.106004
654.1478,0.106763
656.0115,0.103896
657.8751,0.103613
659.7388,0.103060
661.6025,0.100949
663.4661,0.100446
665.3298,0.101137
667.1935,0.101798
669.0571,0.100868
670.9208,0.097345
672.7845,0.097647
674.6481,0.098788
676.5118,0.097265
678.3755,0.095394
680.2392,0.094972
682.1028,0.094827
683.9665,0.094468
685.8302,0.094179
687.6938,0.093915
689.5575,0.092347
691.4212,0.091052
693.2848,0.090905
695.1485,0.091201
697.0122,0.091616
698.8758,0.090858
700.7395,0.089134
702.6032,0.088495
704.4669,0.088497
706.3305,0.088088
708.1942,0.087185
710.0579,0.086296
711.9215,0.084997
713.7852,0.083824
715.6489,0.083118
717.5125,0.081864
719.3762,0.080262
721.2399,0.079712
723.1035,0.079283
724.9672,0.078613
726.8309,0.078014
728.6945,0.077193
730.5582,0.076485
732.4219,0.076354
734.2856,0.075737
736.1492,0.075415
738.0129,0.075631
739.8766,0.075104
741.7402,0.074415
743.6039,0.074383
745.4676,0.074404
747.3312,0.073509
749.1949,0.072249
751.0586,0.071604
752.9222,0.070664
754.7859,0.069869
756.6496,0.070111
758.5132,0.069951
760.3769,0.069048
762.2406,0.068847
764.1043,0.069117
765.9679,0.069025
767.8316,0.068925
769.6953,0.068973
771.5589,0.068407
773.4226,0.068118
775.2863,0.068007
777.1499,0.066859
779.0136,0.066097
780.8773,0.065817
782.7409,0.065111
784.6046,0.064736
786.4683,0.064380
788.3320,0.063515
790.1956,0.062798
792.0593,0.062353
793.9230,0.061594
795.7866,0.060660
797.6503,0.060272
799.5140,0.060160
801.3776,0.060074
803.2413,0.060273
805.1050,0.060229
806.9686,0.059971
808.8323,0.059837
810.6960,0.059879
812.5596,0.059694
814.4233,0.058730
816.2870,0.057616
818.1507,0.056935
820.0143,0.056433
821.8780,0.055707
823.7417,0.055139
825.6053,0.054873
827.4690,0.054648
829.3327,0.054392
831.1963,0.053892
833.0600,0.053240
834.9237,0.052865
836.7873,0.052696
838.6510,0.052176
840.5147,0.051483
842.3784,0.050908
844.2420,0.050220
846.1057,0.049542
847.9694,0.049356
849.8330,0.049467
851.6967,0.049406
853.5604,0.049151
855.4240,0.048888
857.2877,0.048745
859.1514,0.048743
861.0150,0.048920
862.8787,0.049040
864.7424,0.049125
866.6060,0.049247
868.4697,0.049422
870.3334,0.049723
872.1971,0.049811
874.0607,0.049693
875.9244,0.049576
877.7881,0.049235
879.6517,0.048859
881.5154,0.048496
883.3791,0.048062
885.2427,0.047588
887.1064,0.047287
888.9701,0.047221
890.8337,0.047276
892.6974,0.047391
894.5611,0.047292
896.4247,0.046993
898.2884,0.046654
900.1521,0.046343
902.0158,0.046123
903.8794,0.045757
905.7431,0.045422
907.6068,0.045305
909.4704,0.045218
911.3341,0.045212
913.1978,0.045443
915.0614,0.045813
916.9251,0.046107
918.7888,0.046395
920.6524,0.046851
922.5161,0.047120
924.3798,0.047204
926.2435,0.047349
928.1071,0.047443
929.9708,0.047531
931.8345,0.047691
933.6981,0.047899
935.5618,0.048151
937.4255,0.048479
939.2891,0.049053
941.1528,0.049835
943.0165,0.050652
944.8801,0.051437
946.7438,0.052043
948.6075,0.052497
950.4711,0.052894
952.3348,0.053230
954.1985,0.053596
