Wavenumber,Intensity
650.4205,0.002406
652.2841,0.002819
654.1478,0.002256
656.0115,0.002350
657.8751,0.002915
659.7388,0.002835
661.6025,0.002911
663.4661,0.003209
665.3298,0.002729
667.1935,0.002156
669.0571,0.002266
670.9208,0.003682
672.7845,0.003696
674.6481,0.003496
676.5118,0.002977
678.3755,0.002554
680.2392,0.002644
682.1028,0.002781
683.9665,0.002648
685.8302,0.002363
687.6938,0.002976
689.5575,0.003720
691.4212,0.003586
693.2848,0.003364
695.1485,0.003624
697.0122,0.004076
698.8758,0.003992
700.7395,0.003595
702.6032,0.003333
704.4669,0.003193
706.3305,0.003115
708.1942,0.003456
710.0579,0.003635
711.9215,0.003566
713.7852,0.003620
715.6489,0.003604
717.5125,0.003683
719.3762,0.003473
721.2399,0.003415
723.1035,0.003743
724.9672,0.003855
726.8309,0.003969
728.6945,0.004110
730.5582,0.004146
732.4219,0.003867
734.2856,0.003734
736.1492,0.003942
738.0129,0.004089
739.8766,0.004059
741.7402,0.004111
743.6039,0.004289
745.4676,0.004324
747.3312,0.004309
749.1949,0.004223
751.0586,0.004362
752.9222,0.004615
754.7859,0.004599
756.6496,0.004536
758.5132,0.004580
760.3769,0.004586
762.2406,0.004736
764.1043,0.004864
765.9679,0.004883
767.8316,0.004890
769.6953,0.004768
771.5589,0.004599
773.4226,0.004844
775.2863,0.005167
777.1499,0.005250
779.0136,0.005210
780.8773,0.005125
782.7409,0.005115
784.6046,0.005232
786.4683,0.005491
788.3320,0.005568
790.1956,0.005442
792.0593,0.005458
793.9230,0.005559
795.7866,0.005542
797.6503,0.005590
799.5140,0.005689
801.3776,0.005763
803.2413,0.005890
805.1050,0.005976
806.9686,0.006070
808.8323,0.006023
810.6960,0.006020
812.5596,0.006183
814.4233,0.006121
816.2870,0.006277
818.1507,0.006462
820.0143,0.006420
821.8780,0.006466
823.7417,0.006463
825.6053,0.006505
827.4690,0.006543
829.3327,0.006527
831.1963,0.006665
833.0600,0.006761
834.9237,0.006679
836.7873,0.006728
838.6510,0.006818
840.5147,0.006759
842.3784,0.006832
844.2420,0.007005
846.1057,0.006976
847.9694,0.006955
849.8330,0.006946
851.6967,0.006891
853.5604,0.006931
855.4240,0.006939
857.2877,0.006959
859.1514,0.007066
861.0150,0.007175
862.8787,0.007193
864.7424,0.007266
866.6060,0.007289
868.4697,0.007271
870.3334,0.007330
872.1971,0.007362
874.0607,0.007408
875.9244,0.007423
877.7881,0.007405
879.6517,0.007473
881.5154,0.007531
883.3791,0.007493
885.2427,0.007456
887.1064,0.007464
888.9701,0.007491
890.8337,0.007506
892.6974,0.007588
894.5611,0.007655
896.4247,0.007697
898.2884,0.007725
900.1521,0.007656
902.0158,0.007495
903.8794,0.007580
905.7431,0.007693
907.6068,0.007643
909.4704,0.007600
911.3341,0.007661
913.1978,0.007672
915.0614,0.007657
916.9251,0.007680
918.7888,0.007626
920.6524,0.007545
922.5161,0.007524
924.3798,0.007526
926.2435,0.007535
928.1071,0.007517
929.9708,0.007501
931.8345,0.007475
933.6981,0.007410
935.5618,0.007399
937.4255,0.007379
939.2891,0.007373
941.1528,0.007462
943.0165,0.007565
944.8801,0.007565
946.7438,0.007487
948.6075,0.007463
950.4711,0.007480
952.3348,0.007512
954.1985,0.007556
956.0622,0.007578
957.9258,0.007587
959.7895,0.007682
961.6532,0.007776
963.5168,0.007757
965.3805,0.007756
967.2442,0.007832
969.1078,0.007874
970.9715,0.007870
972.8352,0.007834
974.6988,0.007805
976.5625,0.007796
978.4262,0.007846
980.2899,0.007900
982.1535,0.007943
984.0172,0.007945
985.8809,0.007966
987.7445,0.008012
989.6082,0.008052
991.4719,0.008125
993.3355,0.008209
995.1992,0.008297
997.0629,0.008360
998.9265,0.008381
1000.7902,0.008421
1002.6539,0.008500
1004.5175,0.008558
1006.3812,0.008619
1008.2449,0.008768
1010.1086,0.008897
1011.9722,0.008981
1013.8359,0.009070
1015.6996,0.009187
1017.5632,0.009321
1019.4269,0.009419
1021.2906,0.009493
1023.1542,0.009542
1025.0179,0.009580
1026.8816,0.009664
1028.7452,0.009754
1030.6089,0.009784
1032.4726,0.009825
1034.3362,0.009884
1036.1999,0.009890
1038.0636,0.009921
1039.9273,0.010000
1041.7909,0.010082
1043.6546,0.010108
1045.5183,0.010057
1047.3819,0.010059
1049.2456,0.010107
1051.1093,0.010188
1052.9729,0.010211
1054.8366,0.010205
1056.7003,0.010239
1058.5639,0.010268
1060.4276,0.010289
1062.2913,0.010314
1064.1550,0.010315
1066.0186,0.010335
1067.8823,0.010336
1069.7460,0.010374
