Wavenumber,Intensity
650.4205,0.028790
652.2841,0.028095
654.1478,0.027397
656.0115,0.027069
657.8751,0.026713
659.7388,0.027461
661.6025,0.027262
663.4661,0.026117
665.3298,0.026335
667.1935,0.027276
669.0571,0.027079
670.9208,0.026334
672.7845,0.026340
674.6481,0.026695
676.5118,0.027085
678.3755,0.026120
680.2392,0.025594
682.1028,0.026123
683.9665,0.025994
685.8302,0.025100
687.6938,0.024940
689.5575,0.025482
691.4212,0.025558
693.2848,0.025319
695.1485,0.025194
697.0122,0.024611
698.8758,0.024087
700.7395,0.023995
702.6032,0.024078
704.4669,0.024190
706.3305,0.024303
708.1942,0.024535
710.0579,0.024573
711.9215,0.024344
713.7852,0.024012
715.6489,0.023626
717.5125,0.023641
719.3762,0.023562
721.2399,0.023319
723.1035,0.023248
724.9672,0.023028
726.8309,0.022964
728.6945,0.023036
730.5582,0.022990
732.4219,0.022962
734.2856,0.022546
736.1492,0.022170
738.0129,0.022199
739.8766,0.022284
741.7402,0.022185
743.6039,0.021962
745.4676,0.021767
747.3312,0.021606
749.1949,0.021485
751.0586,0.021421
752.9222,0.021256
754.7859,0.021092
756.6496,0.020945
758.5132,0.020824
760.3769,0.020568
762.2406,0.020359
764.1043,0.020363
765.9679,0.020342
767.8316,0.020231
769.6953,0.019957
771.5589,0.019737
773.4226,0.019672
775.2863,0.019512
777.1499,0.019400
779.0136,0.019254
780.8773,0.018944
782.7409,0.018713
784.6046,0.018489
786.4683,0.018291
788.3320,0.018306
790.1956,0.018152
792.0593,0.017810
793.9230,0.017590
795.7866,0.017453
797.6503,0.017400
799.5140,0.017256
801.3776,0.017043
803.2413,0.016777
805.1050,0.016426
806.9686,0.016384
808.8323,0.016444
810.6960,0.016331
812.5596,0.016155
814.4233,0.015906
816.2870,0.015691
818.1507,0.015525
820.0143,0.015385
821.8780,0.015360
823.7417,0.015297
825.6053,0.015108
827.4690,0.014973
829.3327,0.014964
831.1963,0.014963
833.0600,0.014974
834.9237,0.014952
836.7873,0.014790
838.6510,0.014623
840.5147,0.014583
842.3784,0.014511
844.2420,0.014446
846.1057,0.014507
847.9694,0.014556
849.8330,0.014502
851.6967,0.014457
853.5604,0.014333
855.4240,0.014343
857.2877,0.014563
859.1514,0.014515
861.0150,0.014322
862.8787,0.014177
864.7424,0.014074
866.6060,0.014066
868.4697,0.014044
870.3334,0.014060
872.1971,0.014057
874.0607,0.013957
875.9244,0.013924
877.7881,0.013908
879.6517,0.013887
881.5154,0.013842
883.3791,0.013703
885.2427,0.013538
887.1064,0.013418
888.9701,0.013314
890.8337,0.013214
892.6974,0.013170
894.5611,0.013135
896.4247,0.013074
898.2884,0.012985
900.1521,0.012921
902.0158,0.012946
903.8794,0.012978
905.7431,0.012941
907.6068,0.012898
909.4704,0.012877
911.3341,0.012903
913.1978,0.012981
915.0614,0.013071
916.9251,0.013108
918.7888,0.013145
920.6524,0.013229
922.5161,0.013262
924.3798,0.013281
926.2435,0.013286
928.1071,0.013215
929.9708,0.013201
931.8345,0.013190
933.6981,0.013122
935.5618,0.013097
937.4255,0.013157
939.2891,0.013212
941.1528,0.013174
943.0165,0.013162
944.8801,0.013127
946.7438,0.013061
948.6075,0.013074
950.4711,0.013098
952.3348,0.013076
954.1985,0.013052
956.0622,0.013064
957.9258,0.013100
959.7895,0.013086
961.6532,0.013112
963.5168,0.013242
965.3805,0.013373
967.2442,0.013505
969.1078,0.013667
970.9715,0.013816
972.8352,0.013996
974.6988,0.014206
976.5625,0.014440
978.4262,0.014590
980.2899,0.014689
982.1535,0.014897
984.0172,0.015161
985.8809,0.015345
987.7445,0.015503
989.6082,0.015572
991.4719,0.015538
993.3355,0.015494
995.1992,0.015470
997.0629,0.015436
998.9265,0.015388
1000.7902,0.015346
1002.6539,0.015377
1004.5175,0.015461
1006.3812,0.015514
1008.2449,0.015589
1010.1086,0.015724
1011.9722,0.015825
1013.8359,0.015933
1015.6996,0.016153
1017.5632,0.016384
1019.4269,0.016555
1021.2906,0.016730
1023.1542,0.016950
1025.0179,0.017204
1026.8816,0.017470
1028.7452,0.017728
1030.6089,0.017965
1032.4726,0.018217
1034.3362,0.018476
1036.1999,0.018748
1038.0636,0.019055
1039.9273,0.019311
1041.7909,0.019506
1043.6546,0.019685
1045.5183,0.019781
1047.3819,0.019809
1049.2456,0.019778
1051.1093,0.019724
1052.9729,0.019681
1054.8366,0.019626
1056.7003,0.019643
1058.5639,0.019782
1060.4276,0.019972
1062.2913,0.020178
1064.1550,0.020378
1066.0186,0.020647
1067.8823,0.020958
1069.7460,0.021220
1071.6096,0.021475
1073.4733,0.021721
1075.3370,0.021922
1077.2006,0.022086
1079.0643,0.022194
1080.9280,0.022215
1082.7916,0.022145
1084.6553,0.022053
1086.5190,0.021890
1088.3826,0.021654
1090.2463,0.021405
1092.1100,0.021120
1093.9737,0.020801
1095.8373,0.020569
1097.7010,0.020392
1099.5647,0.020178
1101.4283,0.019978
1103.2920,0.019811
1105.1557,0.019596
1107.0193,0.019388
1108.8830,0.019237
1110.7467,0.019108
1112.6103,0.019002
1114.4740,0.018885
1116.3377,0.018708
1118.2014,0.018527
1120.0650,0.018361
1121.9287,0.018163
1123.7924,0.017926
1125.6560,0.017680
1127.5197,0.017444
1129.3834,0.017180
1131.2470,0.016906
1133.1107,0.016667
1134.9744,0.016465
1136.8380,0.016250
1138.7017,0.016084
1140.5654,0.015975
1142.4290,0.015830
1144.2927,0.015692
1146.1564,0.015510
1148.0201,0.015328
1149.8837,0.015186
1151.7474,0.015022
1153.6111,0.014876
1155.4747,0.014747
1157.3384,0.014618
1159.2021,0.014488
1161.0657,0.014352
1162.9294,0.014214
1164.7931,0.014058
1166.6567,0.013936
1168.5204,0.013859
1170.3841,0.013721
1172.2477,0.013564
1174.1114,0.013439
1175.9751,0.013338
1177.8388,0.013248
1179.7024,0.013180
1181.5661,0.013154
1183.4298,0.013160
1185.2934,0.013178
1187.1571,0.013165
1189.0208,0.013125
1190.8844,0.013132
1192.7481,0.013158
1194.6118,0.013159
1196.4754,0.013188
1198.3391,0.013156
1200.2028,0.013135
1202.0665,0.013149
1203.9301,0.013132
1205.7938,0.013146
1207.6575,0.013147
1209.5211,0.013114
1211.3848,0.013122
1213.2485,0.013081
1215.1121,0.013055
1216.9758,0.013066
1218.8395,0.013091
1220.7031,0.013074
1222.5668,0.013062
1224.4305,0.013084
1226.2941,0.013098
1228.1578,0.013073
1230.0215,0.013095
1231.8852,0.013125
1233.7488,0.013122
1235.6125,0.013130
1237.4762,0.013139
1239.3398,0.013099
1241.2035,0.013113
1243.0672,0.013140
1244.9308,0.013153
1246.7945,0.013156
1248.6582,0.013088
1250.5218,0.013010
1252.3855,0.012974
1254.2492,0.012940
1256.1129,0.012867
1257.9765,0.012792
1259.8402,0.012779
1261.7039,0.012766
1263.5675,0.012733
1265.4312,0.012685
1267.2949,0.012628
1269.1585,0.012579
1271.0222,0.012562
1272.8859,0.012543
1274.7495,0.012549
1276.6132,0.012556
1278.4769,0.012536
1280.3405,0.012505
1282.2042,0.012492
1284.0679,0.012482
1285.9316,0.012543
1287.7952,0.012575
1289.6589,0.012560
1291.5226,0.012549
1293.3862,0.012596
1295.2499,0.012692
1297.1136,0.012757
1298.9772,0.012788
1300.8409,0.012837
1302.7046,0.012896
1304.5682,0.012971
1306.4319,0.013031
1308.2956,0.013101
1310.1592,0.013128
1312.0229,0.013146
1313.8866,0.013185
1315.7503,0.013241
1317.6139,0.013335
1319.4776,0.013386
1321.3413,0.013320
1323.2049,0.013286
1325.0686,0.013302
1326.9323,0.013292
1328.7959,0.013325
1330.6596,0.013355
1332.5233,0.013318
1334.3869,0.013237
1336.2506,0.013280
1338.1143,0.013557
1339.9780,0.013758
1341.8416,0.013676
1343.7053,0.013543
1345.5690,0.013570
1347.4326,0.013622
1349.2963,0.013682
1351.1600,0.013666
1353.0236,0.013613
1354.8873,0.013598
1356.7510,0.013531
1358.6146,0.013403
1360.4783,0.013539
1362.3420,0.013894
1364.2056,0.013898
1366.0693,0.013656
1367.9330,0.013630
1369.7967,0.013612
1371.6603,0.013676
1373.5240,0.014020
1375.3877,0.014248
1377.2513,0.014131
1379.1150,0.014122
1380.9787,0.014132
1382.8423,0.014059
1384.7060,0.014158
1386.5697,0.014570
1388.4333,0.014779
1390.2970,0.014455
1392.1607,0.014440
1394.0244,0.014873
1395.8880,0.015247
1397.7517,0.015308
1399.6154,0.015415
1401.4790,0.015251
1403.3427,0.015242
1405.2064,0.015547
1407.0700,0.015449
1408.9337,0.015310
1410.7974,0.015307
1412.6610,0.015146
1414.5247,0.014802
1416.3884,0.014834
1418.2520,0.015425
1420.1157,0.015695
1421.9794,0.015102
1423.8431,0.014825
1425.7067,0.014610
1427.5704,0.014358
1429.4341,0.014500
1431.2977,0.014316
1433.1614,0.014039
1435.0251,0.014475
1436.8887,0.015421
1438.7524,0.015219
1440.6161,0.014726
1442.4797,0.014727
1444.3434,0.014706
1446.2071,0.014993
1448.0707,0.015357
1449.9344,0.015250
1451.7981,0.014742
1453.6618,0.014578
1455.5254,0.015276
1457.3891,0.016826
1459.2528,0.015963
1461.1164,0.014873
1462.9801,0.014646
1464.8438,0.014941
1466.7074,0.014514
1468.5711,0.013760
1470.4348,0.013660
1472.2984,0.014376
1474.1621,0.014546
1476.0258,0.013965
1477.8895,0.013450
1479.7531,0.013068
1481.6168,0.012892
1483.4805,0.012568
1485.3441,0.012303
1487.2078,0.012627
1489.0715,0.013294
1490.9351,0.013329
1492.7988,0.012653
1494.6625,0.012531
1496.5261,0.013298
1498.3898,0.013598
1500.2535,0.013084
1502.1171,0.012410
1503.9808,0.012436
1505.8445,0.014321
1507.7082,0.015919
1509.5718,0.014874
1511.4355,0.014267
1513.2992,0.014207
1515.1628,0.014336
1517.0265,0.014802
1518.8902,0.015076
1520.7538,0.015796
1522.6175,0.016453
1524.4812,0.016160
1526.3448,0.016414
1528.2085,0.016315
1530.0722,0.016157
1531.9359,0.016449
1533.7995,0.016890
1535.6632,0.016386
1537.5269,0.016188
1539.3905,0.018133
1541.2542,0.019485
1543.1179,0.019175
1544.9815,0.018760
1546.8452,0.018258
1548.7089,0.018017
