#Wavenumber	Intensity
650.4205	-0.004288
652.2841	-0.004455
654.1478	-0.003918
656.0115	-0.003761
657.8751	-0.002223
659.7388	-0.000704
661.6025	-0.002832
663.4661	-0.004468
665.3298	-0.003482
667.1935	-0.001830
669.0571	-0.000075
670.9208	-0.002644
672.7845	-0.004511
674.6481	-0.003847
676.5118	-0.003351
678.3755	-0.003410
680.2392	-0.003390
682.1028	-0.003766
683.9665	-0.004487
685.8302	-0.004348
687.6938	-0.002833
689.5575	-0.002257
691.4212	-0.002966
693.2848	-0.003044
695.1485	-0.003132
697.0122	-0.003993
698.8758	-0.004223
700.7395	-0.003275
702.6032	-0.002568
704.4669	-0.002589
706.3305	-0.002712
708.1942	-0.003104
710.0579	-0.003542
711.9215	-0.003835
713.7852	-0.004122
715.6489	-0.004059
717.5125	-0.003756
719.3762	-0.003581
721.2399	-0.003351
723.1035	-0.003482
724.9672	-0.003824
726.8309	-0.004201
728.6945	-0.004027
730.5582	-0.003207
732.4219	-0.003451
734.2856	-0.004261
736.1492	-0.003883
738.0129	-0.003611
739.8766	-0.003824
741.7402	-0.003450
743.6039	-0.003294
745.4676	-0.003504
747.3312	-0.003435
749.1949	-0.003392
751.0586	-0.003781
752.9222	-0.003934
754.7859	-0.003780
756.6496	-0.003935
758.5132	-0.004006
760.3769	-0.003984
762.2406	-0.004037
764.1043	-0.003441
765.9679	-0.002746
767.8316	-0.002749
769.6953	-0.003069
771.5589	-0.003384
773.4226	-0.003302
775.2863	-0.003099
777.1499	-0.003143
779.0136	-0.003057
780.8773	-0.002767
782.7409	-0.002773
784.6046	-0.003236
786.4683	-0.003673
788.3320	-0.003669
790.1956	-0.003650
792.0593	-0.003641
793.9230	-0.003365
795.7866	-0.003243
797.6503	-0.003083
799.5140	-0.002817
801.3776	-0.002876
803.2413	-0.003173
805.1050	-0.003280
806.9686	-0.003270
808.8323	-0.003135
810.6960	-0.002941
812.5596	-0.003012
814.4233	-0.002979
816.2870	-0.002689
818.1507	-0.002331
820.0143	-0.002367
821.8780	-0.002517
823.7417	-0.002470
825.6053	-0.002822
827.4690	-0.003197
829.3327	-0.003134
831.1963	-0.002761
833.0600	-0.002571
834.9237	-0.002797
836.7873	-0.003078
838.6510	-0.003211
840.5147	-0.002918
842.3784	-0.002645
844.2420	-0.002847
846.1057	-0.003071
847.9694	-0.003052
849.8330	-0.002841
851.6967	-0.002687
853.5604	-0.002632
855.4240	-0.002606
857.2877	-0.002616
859.1514	-0.002751
861.0150	-0.002746
862.8787	-0.002473
864.7424	-0.002308
866.6060	-0.002385
868.4697	-0.002476
870.3334	-0.002229
872.1971	-0.001884
874.0607	-0.001903
875.9244	-0.002162
877.7881	-0.002170
879.6517	-0.002108
881.5154	-0.002163
883.3791	-0.002206
885.2427	-0.002269
887.1064	-0.002228
888.9701	-0.002179
890.8337	-0.002205
892.6974	-0.002196
894.5611	-0.002126
896.4247	-0.001991
898.2884	-0.001959
900.1521	-0.001996
902.0158	-0.001958
903.8794	-0.001984
905.7431	-0.002052
907.6068	-0.002029
909.4704	-0.001963
911.3341	-0.001915
913.1978	-0.001818
915.0614	-0.001716
916.9251	-0.001643
918.7888	-0.001613
920.6524	-0.001624
922.5161	-0.001673
924.3798	-0.001716
926.2435	-0.001649
928.1071	-0.001681
929.9708	-0.001672
931.8345	-0.001500
933.6981	-0.001422
935.5618	-0.001437
937.4255	-0.001472
939.2891	-0.001374
941.1528	-0.001194
943.0165	-0.001163
944.8801	-0.001185
946.7438	-0.001150
948.6075	-0.001025
950.4711	-0.000968
952.3348	-0.001024
954.1985	-0.000965
956.0622	-0.000828
957.9258	-0.000813
959.7895	-0.000883
961.6532	-0.000790
963.5168	-0.000564
965.3805	-0.000342
967.2442	-0.000121
969.1078	-0.000079
970.9715	-0.000123
972.8352	-0.000164
974.6988	-0.000223
976.5625	-0.000152
978.4262	-0.000016
980.2899	0.000079
982.1535	0.000139
984.0172	0.000211
985.8809	0.000340
987.7445	0.000473
989.6082	0.000542
991.4719	0.000629
993.3355	0.000719
995.1992	0.000767
997.0629	0.000838
998.9265	0.000977
1000.7902	0.001066
1002.6539	0.001085
1004.5175	0.001096
1006.3812	0.001154
1008.2449	0.001285
1010.1086	0.001413
1011.9722	0.001625
1013.8359	0.001905
1015.6996	0.002143
1017.5632	0.002380
1019.4269	0.002561
1021.2906	0.002710
1023.1542	0.002904
1025.0179	0.003086
1026.8816	0.003155
1028.7452	0.003203
1030.6089	0.003357
1032.4726	0.003527
1034.3362	0.003608
1036.1999	0.003626
1038.0636	0.003612
1039.9273	0.003518
1041.7909	0.003464
1043.6546	0.003457
1045.5183	0.003423
1047.3819	0.003418
1049.2456	0.003418
1051.1093	0.003371
1052.9729	0.003346
1054.8366	0.003398
1056.7003	0.003500
1058.5639	0.003532
1060.4276	0.003468
1062.2913	0.003449
1064.1550	0.003448
1066.0186	0.003546
1067.8823	0.003624
1069.7460	0.003608
1071.6096	0.003573
1073.4733	0.003564
1075.3370	0.003528
1077.2006	0.003416
1079.0643	0.003254
1080.9280	0.002987
1082.7916	0.002718
1084.6553	0.002520
1086.5190	0.002247
1088.3826	0.001998
1090.2463	0.001828
1092.1100	0.001613
1093.9737	0.001401
1095.8373	0.001179
1097.7010	0.001028
1099.5647	0.000936
1101.4283	0.000831
1103.2920	0.000725
1105.1557	0.000664
1107.0193	0.000655
1108.8830	0.000594
1110.7467	0.000574
1112.6103	0.000582
1114.4740	0.000562
1116.3377	0.000547
1118.2014	0.000529
1120.0650	0.000453
1121.9287	0.000365
1123.7924	0.000319
1125.6560	0.000271
1127.5197	0.000232
1129.3834	0.000162
1131.2470	0.000027
1133.1107	-0.000094
1134.9744	-0.000176
1136.8380	-0.000235
1138.7017	-0.000321
1140.5654	-0.000428
1142.4290	-0.000475
1144.2927	-0.000474
1146.1564	-0.000476
1148.0201	-0.000522
1149.8837	-0.000577
1151.7474	-0.000598
1153.6111	-0.000591
1155.4747	-0.000618
1157.3384	-0.000676
1159.2021	-0.000687
1161.0657	-0.000716
1162.9294	-0.000818
1164.7931	-0.000913
1166.6567	-0.000979
1168.5204	-0.001113
