Wavenumber,Intensity
650.4205,0.117554
652.2841,0.115898
654.1478,0.110578
656.0115,0.106901
657.8751,0.110140
659.7388,0.110337
661.6025,0.108054
663.4661,0.109172
665.3298,0.110247
667.1935,0.111430
669.0571,0.112261
670.9208,0.108680
672.7845,0.107512
674.6481,0.109110
676.5118,0.109092
678.3755,0.107404
680.2392,0.106109
682.1028,0.103765
683.9665,0.101978
685.8302,0.102271
687.6938,0.102368
689.5575,0.103478
691.4212,0.104432
693.2848,0.103048
695.1485,0.102106
697.0122,0.102536
698.8758,0.101990
700.7395,0.099872
702.6032,0.097509
704.4669,0.096004
706.3305,0.095356
708.1942,0.094768
710.0579,0.093775
711.9215,0.093285
713.7852,0.092925
715.6489,0.091993
717.5125,0.091291
719.3762,0.090533
721.2399,0.089297
723.1035,0.088838
724.9672,0.088722
726.8309,0.087862
728.6945,0.086429
730.5582,0.085941
732.4219,0.085678
734.2856,0.084659
736.1492,0.083911
738.0129,0.083860
739.8766,0.084017
741.7402,0.083449
743.6039,0.082517
745.4676,0.081892
747.3312,0.081206
749.1949,0.080986
751.0586,0.080868
752.9222,0.079884
754.7859,0.078669
756.6496,0.078420
758.5132,0.078229
760.3769,0.077917
762.2406,0.077734
764.1043,0.077432
765.9679,0.077052
767.8316,0.076761
769.6953,0.076297
771.5589,0.075670
773.4226,0.074845
775.2863,0.074141
777.1499,0.073357
779.0136,0.072729
780.8773,0.072470
782.7409,0.072142
784.6046,0.071314
786.4683,0.070408
788.3320,0.069885
790.1956,0.069716
792.0593,0.069067
793.9230,0.068522
795.7866,0.068645
797.6503,0.068639
799.5140,0.068219
801.3776,0.067972
803.2413,0.068185
805.1050,0.068055
806.9686,0.067834
808.8323,0.067931
810.6960,0.067519
812.5596,0.066973
814.4233,0.066624
816.2870,0.066300
818.1507,0.066109
820.0143,0.065638
821.8780,0.064594
823.7417,0.063382
825.6053,0.062218
827.4690,0.061333
829.3327,0.060460
831.1963,0.059294
833.0600,0.057898
834.9237,0.056968
836.7873,0.056438
838.6510,0.056007
840.5147,0.055106
842.3784,0.054234
844.2420,0.053849
846.1057,0.053360
847.9694,0.052777
849.8330,0.052329
851.6967,0.051926
853.5604,0.051713
855.4240,0.051646
857.2877,0.051688
859.1514,0.051796
861.0150,0.051889
862.8787,0.051945
864.7424,0.052059
866.6060,0.052371
868.4697,0.052792
870.3334,0.053007
872.1971,0.053119
874.0607,0.053072
875.9244,0.052938
877.7881,0.052705
879.6517,0.052274
881.5154,0.051740
883.3791,0.051413
885.2427,0.051078
887.1064,0.050576
888.9701,0.050213
890.8337,0.050291
892.6974,0.050555
894.5611,0.050617
896.4247,0.050419
898.2884,0.050034
900.1521,0.049473
902.0158,0.049044
903.8794,0.048655
905.7431,0.048290
907.6068,0.048292
909.4704,0.048529
911.3341,0.048652
913.1978,0.048915
915.0614,0.049241
916.9251,0.049497
918.7888,0.049794
920.6524,0.049943
922.5161,0.049898
924.3798,0.050024
926.2435,0.050167
928.1071,0.050262
929.9708,0.050232
931.8345,0.050232
933.6981,0.050328
935.5618,0.050618
937.4255,0.051088
939.2891,0.051695
941.1528,0.052434
943.0165,0.053287
944.8801,0.054190
946.7438,0.054748
948.6075,0.054945
950.4711,0.055035
952.3348,0.054931
954.1985,0.054748
956.0622,0.054998
957.9258,0.055957
959.7895,0.057457
961.6532,0.059415
963.5168,0.061611
965.3805,0.063655
967.2442,0.065124
969.1078,0.065921
970.9715,0.066112
972.8352,0.066098
974.6988,0.066412
976.5625,0.067130
978.4262,0.068242
980.2899,0.069802
982.1535,0.071531
984.0172,0.073047
985.8809,0.074353
987.7445,0.075643
989.6082,0.076928
991.4719,0.078159
993.3355,0.079358
995.1992,0.080629
997.0629,0.081843
998.9265,0.082923
1000.7902,0.083857
1002.6539,0.084753
1004.5175,0.085950
1006.3812,0.087496
1008.2449,0.089498
1010.1086,0.092020
1011.9722,0.095052
1013.8359,0.098365
1015.6996,0.101720
