Wavenumber,Intensity
650.4205,0.083614
652.2841,0.087553
654.1478,0.086187
656.0115,0.085825
657.8751,0.085656
659.7388,0.084081
661.6025,0.084942
663.4661,0.085172
665.3298,0.083229
667.1935,0.081256
669.0571,0.080222
670.9208,0.080097
672.7845,0.081029
674.6481,0.081375
676.5118,0.080870
678.3755,0.080097
680.2392,0.079611
682.1028,0.079727
683.9665,0.079840
685.8302,0.079149
687.6938,0.078893
689.5575,0.079810
691.4212,0.079298
693.2848,0.077715
695.1485,0.077791
697.0122,0.077975
698.8758,0.077830
700.7395,0.078164
702.6032,0.077826
704.4669,0.076275
706.3305,0.075386
708.1942,0.074917
710.0579,0.074066
711.9215,0.073162
713.7852,0.072205
715.6489,0.071356
717.5125,0.071009
719.3762,0.070683
721.2399,0.070505
723.1035,0.070312
724.9672,0.069141
726.8309,0.068191
728.6945,0.067825
730.5582,0.066725
732.4219,0.066041
734.2856,0.066064
736.1492,0.065513
738.0129,0.065042
739.8766,0.064683
741.7402,0.064158
743.6039,0.064395
745.4676,0.064709
747.3312,0.064281
749.1949,0.063539
751.0586,0.062822
752.9222,0.062532
754.7859,0.062119
756.6496,0.061897
758.5132,0.061940
760.3769,0.061057
762.2406,0.060296
764.1043,0.060380
765.9679,0.060387
767.8316,0.060310
769.6953,0.060264
771.5589,0.059931
773.4226,0.059455
775.2863,0.059131
777.1499,0.059114
779.0136,0.058831
780.8773,0.058082
782.7409,0.057702
784.6046,0.057405
786.4683,0.056654
788.3320,0.056129
790.1956,0.056049
792.0593,0.055718
793.9230,0.055427
795.7866,0.055311
797.6503,0.054913
799.5140,0.054695
801.3776,0.054553
803.2413,0.054594
805.1050,0.054601
806.9686,0.053969
808.8323,0.053649
810.6960,0.053693
812.5596,0.053735
814.4233,0.053846
816.2870,0.053592
818.1507,0.052867
820.0143,0.052329
821.8780,0.052124
823.7417,0.051760
825.6053,0.051339
827.4690,0.051048
829.3327,0.050735
831.1963,0.050575
833.0600,0.050278
834.9237,0.049820
836.7873,0.049421
838.6510,0.049024
840.5147,0.048693
842.3784,0.048541
844.2420,0.048404
846.1057,0.048121
847.9694,0.048000
849.8330,0.047989
851.6967,0.047994
853.5604,0.048072
855.4240,0.048062
857.2877,0.047957
859.1514,0.048072
861.0150,0.048539
862.8787,0.048553
864.7424,0.048522
866.6060,0.048979
868.4697,0.049391
870.3334,0.049640
872.1971,0.049881
874.0607,0.049855
875.9244,0.049814
877.7881,0.049956
879.6517,0.049765
881.5154,0.049339
883.3791,0.049197
885.2427,0.049092
887.1064,0.048787
888.9701,0.048668
890.8337,0.048874
892.6974,0.049007
894.5611,0.048915
896.4247,0.048869
898.2884,0.048794
900.1521,0.048547
902.0158,0.048547
903.8794,0.048654
905.7431,0.048679
907.6068,0.048852
909.4704,0.049292
911.3341,0.049976
913.1978,0.050566
915.0614,0.051080
916.9251,0.051802
918.7888,0.052409
920.6524,0.052785
922.5161,0.053129
924.3798,0.053395
926.2435,0.053565
928.1071,0.053766
929.9708,0.053889
931.8345,0.054006
933.6981,0.054227
935.5618,0.054392
937.4255,0.054622
939.2891,0.054987
941.1528,0.055381
943.0165,0.055817
944.8801,0.056196
946.7438,0.056504
948.6075,0.056766
950.4711,0.057119
952.3348,0.057544
954.1985,0.057995
956.0622,0.058596
957.9258,0.059500
959.7895,0.060576
961.6532,0.061798
963.5168,0.063247
965.3805,0.064435
967.2442,0.065020
969.1078,0.065352
970.9715,0.065538
972.8352,0.065556
974.6988,0.065483
976.5625,0.065588
978.4262,0.065925
980.2899,0.066417
982.1535,0.067073
984.0172,0.067855
985.8809,0.068586
987.7445,0.069430
989.6082,0.070621
991.4719,0.071799
993.3355,0.072866
995.1992,0.074068
997.0629,0.075275
998.9265,0.076520
1000.7902,0.077765
1002.6539,0.078967
1004.5175,0.080195
1006.3812,0.081553
1008.2449,0.083043
1010.1086,0.084621
1011.9722,0.086326
1013.8359,0.088055
1015.6996,0.089553
1017.5632,0.090891
1019.4269,0.092109
1021.2906,0.093010
1023.1542,0.093725
1025.0179,0.094395
1026.8816,0.094927
1028.7452,0.095384
1030.6089,0.095850
1032.4726,0.096257
1034.3362,0.096627
1036.1999,0.096867
1038.0636,0.096826
1039.9273,0.096695
1041.7909,0.096502
1043.6546,0.096225
1045.5183,0.096073
1047.3819,0.096143
1049.2456,0.096164
1051.1093,0.096101
1052.9729,0.095993
1054.8366,0.095783
1056.7003,0.095708
1058.5639,0.095690
1060.4276,0.095570
1062.2913,0.095502
1064.1550,0.095536
1066.0186,0.095519
1067.8823,0.095461
1069.7460,0.095337
1071.6096,0.095091
1073.4733,0.094663
1075.3370,0.093990
1077.2006,0.092999
1079.0643,0.091670
1080.9280,0.089952
1082.7916,0.087919
1084.6553,0.085802
1086.5190,0.083645
1088.3826,0.081645
1090.2463,0.079938
1092.1100,0.078401
1093.9737,0.077015
1095.8373,0.075689
1097.7010,0.074528
1099.5647,0.073646
1101.4283,0.072750
1103.2920,0.071991
1105.1557,0.071508
1107.0193,0.071135
1108.8830,0.070762
1110.7467,0.070396
1112.6103,0.070071
1114.4740,0.069728
1116.3377,0.069466
1118.2014,0.069158
1120.0650,0.068627
1121.9287,0.067877
1123.7924,0.067126
1125.6560,0.066360
1127.5197,0.065605
1129.3834,0.064995
1131.2470,0.064389
1133.1107,0.063826
1134.9744,0.063343
1136.8380,0.062925
1138.7017,0.062625
1140.5654,0.062364
1142.4290,0.062189
1144.2927,0.062119
1146.1564,0.062123
1148.0201,0.062227
1149.8837,0.062256
1151.7474,0.062202
1153.6111,0.062128
1155.4747,0.061900
1157.3384,0.061593
1159.2021,0.061234
1161.0657,0.060767
1162.9294,0.060091
1164.7931,0.059354
1166.6567,0.058590
1168.5204,0.057581
1170.3841,0.056354
1172.2477,0.055020
1174.1114,0.053581
1175.9751,0.052105
1177.8388,0.050659
