Wavenumber,Intensity
650.4205,-0.001875
652.2841,-0.003323
654.1478,0.000396
656.0115,0.002751
657.8751,0.002426
659.7388,0.001632
661.6025,0.000562
663.4661,0.001253
665.3298,0.001302
667.1935,-0.002420
669.0571,-0.002232
670.9208,0.000718
672.7845,0.000921
674.6481,0.001753
676.5118,0.002295
678.3755,0.001380
680.2392,-0.000004
682.1028,0.000368
683.9665,0.001430
685.8302,0.001087
687.6938,0.000220
689.5575,-0.000388
691.4212,-0.000430
693.2848,-0.000689
695.1485,-0.000976
697.0122,-0.000021
698.8758,0.000431
700.7395,0.000518
702.6032,0.001283
704.4669,0.000842
706.3305,-0.000397
708.1942,-0.000740
710.0579,-0.000894
711.9215,-0.001116
713.7852,-0.001097
715.6489,-0.001543
717.5125,-0.001142
719.3762,-0.000285
721.2399,-0.000885
723.1035,-0.001923
724.9672,-0.002516
726.8309,-0.002362
728.6945,-0.002291
730.5582,-0.003025
732.4219,-0.003140
734.2856,-0.002647
736.1492,-0.002784
738.0129,-0.002819
739.8766,-0.002034
741.7402,-0.001780
743.6039,-0.002067
745.4676,-0.002030
747.3312,-0.001994
749.1949,-0.002228
751.0586,-0.002385
752.9222,-0.001977
754.7859,-0.001615
756.6496,-0.001774
758.5132,-0.001795
760.3769,-0.001432
762.2406,-0.001007
764.1043,-0.000729
765.9679,-0.000727
767.8316,-0.000936
769.6953,-0.001199
771.5589,-0.001300
773.4226,-0.001011
775.2863,-0.000455
777.1499,-0.000224
779.0136,-0.000222
780.8773,-0.000242
782.7409,-0.000538
784.6046,-0.000628
786.4683,-0.000553
788.3320,-0.000832
790.1956,-0.000688
792.0593,-0.000201
793.9230,-0.000428
795.7866,-0.000855
797.6503,-0.000724
799.5140,-0.000483
801.3776,-0.000375
803.2413,-0.000133
805.1050,0.000070
806.9686,0.000419
808.8323,0.001033
810.6960,0.001481
812.5596,0.001780
814.4233,0.001879
816.2870,0.001757
818.1507,0.001673
820.0143,0.001748
821.8780,0.002065
823.7417,0.002142
825.6053,0.001740
827.4690,0.001448
829.3327,0.001577
831.1963,0.001851
833.0600,0.001783
834.9237,0.001543
836.7873,0.001610
838.6510,0.001684
840.5147,0.001717
842.3784,0.001909
844.2420,0.002009
846.1057,0.002153
847.9694,0.002258
849.8330,0.002365
851.6967,0.002599
853.5604,0.002820
855.4240,0.003019
857.2877,0.003319
859.1514,0.003812
861.0150,0.004400
862.8787,0.004868
864.7424,0.004999
866.6060,0.005171
868.4697,0.005705
870.3334,0.006124
872.1971,0.006109
874.0607,0.006209
875.9244,0.006440
877.7881,0.006568
879.6517,0.006678
881.5154,0.006696
883.3791,0.006753
885.2427,0.006928
887.1064,0.007173
888.9701,0.007458
890.8337,0.007848
892.6974,0.008227
894.5611,0.008429
896.4247,0.008512
898.2884,0.008541
900.1521,0.008638
902.0158,0.008813
903.8794,0.008992
905.7431,0.009052
907.6068,0.009147
909.4704,0.009424
911.3341,0.009694
913.1978,0.009894
915.0614,0.010165
916.9251,0.010403
918.7888,0.010669
920.6524,0.010997
922.5161,0.011204
924.3798,0.011255
926.2435,0.011195
928.1071,0.011139
929.9708,0.011256
931.8345,0.011525
933.6981,0.011716
935.5618,0.011893
937.4255,0.012025
939.2891,0.012359
941.1528,0.012970
943.0165,0.013452
944.8801,0.013729
946.7438,0.013936
948.6075,0.014070
950.4711,0.014148
952.3348,0.014329
954.1985,0.014593
956.0622,0.015005
957.9258,0.015447
959.7895,0.015959
961.6532,0.016751
963.5168,0.017602
965.3805,0.018236
967.2442,0.018554
969.1078,0.018803
970.9715,0.019177
972.8352,0.019264
974.6988,0.019386
976.5625,0.019823
978.4262,0.020210
980.2899,0.020667
982.1535,0.021301
984.0172,0.021929
985.8809,0.022476
987.7445,0.023012
989.6082,0.023547
991.4719,0.024116
993.3355,0.024769
995.1992,0.025273
997.0629,0.025606
